gen,time
0,286.4912221431732
1,171.18125867843628
2,64.23578977584839
3,62.776371002197266
4,169.95962834358215
5,264.44063115119934
6,185.7471420764923
7,214.687970161438
8,175.6485161781311
9,321.14165139198303
10,232.74676060676575
11,223.65943121910095
12,188.57674384117126
13,227.54857420921326
14,228.19847226142883
15,228.0070595741272
16,190.58567714691162
17,207.3330056667328
18,275.16197514533997
19,222.72357630729675
20,306.24900817871094
21,217.09670281410217
22,236.25751519203186
23,226.30843830108643
24,130.4442949295044
25,382.6652760505676
26,147.37201523780823
27,179.51414608955383
28,195.1956570148468
29,392.35454845428467
30,254.94971251487732
31,269.49971866607666
32,330.4662775993347
33,245.41327166557312
34,231.33737921714783
35,285.5870575904846
36,245.8086712360382
37,271.18110036849976
38,287.7833893299103
39,237.96871829032898
40,247.93494486808777
41,248.89966320991516
42,241.74109053611755
43,297.7484962940216
44,264.30807995796204
45,254.03218054771423
46,257.02473068237305
47,272.2694249153137
48,252.16992044448853
49,320.2058975696564
50,280.09571504592896
51,264.1798541545868
52,248.32524752616882
53,281.03358030319214
54,263.3307595252991
55,287.0849189758301
56,321.6814925670624
57,284.9397988319397
58,288.8988847732544
59,278.08463764190674
60,245.27898168563843
61,342.35762906074524
62,259.6208803653717
63,256.3929889202118
64,418.7039897441864
65,272.6793487071991
66,231.6932942867279
67,284.7248055934906
68,188.57592725753784
69,126.31720685958862
70,231.51122117042542
71,119.99524784088135
72,192.65464425086975
73,123.86010932922363
74,166.9551181793213
75,260.6947090625763
76,43.52153158187866
77,336.74587631225586
78,290.0365011692047
79,517.3367831707001
80,697.8552491664886
81,1106.0057580471039
82,1211.2801525592804
83,1306.4068961143494
84,1040.8324692249298
85,1558.3308205604553
86,1165.1455209255219
87,769.8080406188965
88,267.0857620239258
89,280.39992332458496
90,283.4495804309845
91,201.28869819641113
92,412.82209968566895
93,266.2164571285248
94,257.28100061416626
95,450.18836522102356
96,244.41554069519043
97,334.45996928215027
98,304.1810956001282
99,755.1401538848877
100,811.8590550422668
