gen,time
0,426.1213278770447
1,164.32479763031006
2,84.67598414421082
3,73.7021415233612
4,69.21706748008728
5,116.115882396698
6,152.27075147628784
7,108.49093270301819
8,41.43801546096802
9,65.081383228302
10,48.38090109825134
11,130.2287220954895
12,87.01811170578003
13,48.48242783546448
14,70.52357769012451
15,75.8009843826294
16,167.67096829414368
17,128.90578818321228
18,110.66177558898926
19,608.5048158168793
20,295.33953952789307
21,195.08699584007263
22,218.6584918498993
23,233.04697036743164
24,272.27547955513
25,412.2927575111389
26,391.54240226745605
27,273.29983353614807
28,199.92835211753845
29,196.80514574050903
30,284.46522402763367
31,181.56018662452698
32,416.45742893218994
33,616.4029777050018
34,621.5289549827576
35,283.565132856369
36,257.49446868896484
37,534.0602140426636
38,585.6545951366425
39,281.5225169658661
40,226.24219799041748
41,252.19937562942505
42,273.08192563056946
43,690.3065710067749
44,492.16467809677124
45,722.3098042011261
46,29.92143440246582
47,64.88832259178162
48,58.28500413894653
49,97.32008337974548
50,47.60461735725403
51,423.7502107620239
52,142.7108542919159
53,101.21928715705872
54,190.5944845676422
55,72.87676644325256
56,101.29827833175659
57,72.30651187896729
58,127.5939040184021
59,61.28497099876404
60,56.687034606933594
61,72.48227286338806
62,78.0561740398407
63,89.3536388874054
64,116.11977648735046
65,277.05167150497437
66,176.67096138000488
67,350.36663365364075
68,221.6313455104828
69,147.04628610610962
70,171.61792659759521
71,307.79055666923523
72,288.57549953460693
73,452.1622428894043
74,263.4788122177124
75,229.11873960494995
76,378.7021281719208
77,233.18922209739685
78,189.8303611278534
79,397.0568151473999
80,568.6296451091766
81,503.53073596954346
82,315.2600824832916
83,315.8201162815094
84,295.86114621162415
85,240.46900177001953
86,266.14529824256897
87,310.80347204208374
88,510.32136631011963
89,389.91169476509094
90,508.54559326171875
91,201.00705432891846
92,270.28173184394836
93,198.45548462867737
94,323.8584816455841
95,118.09265613555908
96,212.91209316253662
97,192.85169959068298
98,247.8015079498291
99,222.8572928905487
100,177.13960146903992
