gen,time
0,570.9211800098419
1,377.72896361351013
2,53.573240756988525
3,72.45183086395264
4,71.8715443611145
5,70.72932362556458
6,173.33928847312927
7,112.11350870132446
8,206.83262944221497
9,55.436562299728394
10,52.78454875946045
11,63.78762173652649
12,63.199185371398926
13,231.35800313949585
14,144.3718659877777
15,393.943204164505
16,233.58505582809448
17,471.283326625824
18,517.9904317855835
19,241.26412773132324
20,709.0076701641083
21,552.1024515628815
22,632.113981962204
23,381.2792685031891
24,402.3746380805969
25,627.6791534423828
26,313.123822927475
27,406.2973780632019
28,918.4538097381592
29,333.02083706855774
30,388.6660361289978
31,589.3709893226624
32,621.7785086631775
33,802.2610976696014
34,338.4191641807556
35,416.46199917793274
36,598.4995014667511
37,539.479974269867
38,229.58579897880554
39,269.83946418762207
40,314.2966413497925
41,523.8329427242279
42,572.9592936038971
43,508.9502077102661
44,539.549866437912
45,289.575537443161
46,452.8715274333954
47,557.959988117218
48,388.8146722316742
49,348.2368953227997
50,558.421945810318
51,354.63407492637634
52,268.8773832321167
53,426.20954942703247
54,830.612114906311
55,568.6936681270599
56,805.8023567199707
57,613.5139472484589
58,500.2875266075134
59,832.4505431652069
60,547.1726720333099
61,740.2388610839844
62,504.4926528930664
63,520.4701020717621
64,642.9512057304382
65,615.2147533893585
66,673.1868484020233
67,1086.8655021190643
68,864.4489049911499
69,1123.4643607139587
70,782.8386816978455
71,919.261385679245
72,755.7269382476807
73,619.4190316200256
74,827.8796317577362
75,746.241231918335
76,821.7129180431366
77,777.4285106658936
78,817.4049928188324
79,676.3130764961243
80,737.0957329273224
81,774.3536944389343
82,793.5176899433136
83,898.8476209640503
84,776.8196485042572
85,600.6656320095062
86,806.1177303791046
87,682.2198543548584
88,707.0668518543243
89,581.6120901107788
90,769.5822641849518
91,696.1497075557709
92,724.2424523830414
93,815.1783752441406
94,759.2186818122864
95,751.9084153175354
96,766.838455915451
97,544.1825244426727
98,767.7434828281403
99,229.3054871559143
100,37.457576751708984
