generations,test_score,upper_ci,lower_ci,holdout_score,holdout_roc_auc_score,type
10.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
10.0,0.7413793103448276,0.7977254208502798,0.6850331998393755,0.7666153055983564,0.7666153055983566,baseline
10.0,0.7887931034482759,0.8413158802943402,0.7362703266022116,0.7340523882896764,0.7340523882896763,baseline
11.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
11.0,0.7801724137931034,0.8334627511417991,0.7268820764444077,0.7403184386235233,0.7403184386235234,baseline
11.0,0.7758620689655172,0.8295234713591507,0.7222006665718838,0.751874678993323,0.751874678993323,baseline
12.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
12.0,0.7801724137931034,0.8334627511417991,0.7268820764444077,0.764406779661017,0.7644067796610169,baseline
12.0,0.7543103448275862,0.8097066177435026,0.6989140719116698,0.7371340523882897,0.7371340523882896,baseline
13.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
13.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.769080636877247,0.769080636877247,baseline
13.0,0.7801724137931034,0.8334627511417991,0.7268820764444077,0.7763225475089882,0.7763225475089882,baseline
14.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
14.0,0.7801724137931034,0.8334627511417991,0.7268820764444077,0.7494093477144325,0.7494093477144325,baseline
14.0,0.7413793103448276,0.7977254208502798,0.6850331998393755,0.7465844889573703,0.7465844889573703,baseline
15.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
15.0,0.7629310344827587,0.8176568285602721,0.7082052404052452,0.7437596302003082,0.7437596302003082,baseline
15.0,0.7586206896551724,0.8136855372351792,0.7035558420751655,0.742783769902414,0.7427837699024139,baseline
16.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
16.0,0.7758620689655172,0.8295234713591507,0.7222006665718838,0.7403184386235233,0.7403184386235234,baseline
16.0,0.7586206896551724,0.8136855372351792,0.7035558420751655,0.7744735490498202,0.7744735490498202,baseline
17.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
17.0,0.7672413793103449,0.8216203490338488,0.7128624095868409,0.764406779661017,0.7644067796610169,baseline
17.0,0.7887931034482759,0.8413158802943402,0.7362703266022116,0.7399589111453518,0.739958911145352,baseline
18.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
18.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.770672829994864,0.7706728299948639,baseline
18.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.751874678993323,0.751874678993323,baseline
19.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
19.0,0.7758620689655172,0.8295234713591507,0.7222006665718838,0.7484334874165383,0.7484334874165384,baseline
19.0,0.7758620689655172,0.8295234713591507,0.7222006665718838,0.7585002568053416,0.7585002568053415,baseline
20.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
20.0,0.7413793103448276,0.7977254208502798,0.6850331998393755,0.7615819209039548,0.7615819209039549,baseline
20.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.7462249614791987,0.7462249614791987,baseline
21.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
21.0,0.7672413793103449,0.8216203490338488,0.7128624095868409,0.7472008217770929,0.747200821777093,baseline
21.0,0.7672413793103449,0.8216203490338488,0.7128624095868409,0.751874678993323,0.751874678993323,baseline
22.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
22.0,0.75,0.8057202062030494,0.6942797937969506,0.7418079096045198,0.7418079096045198,baseline
22.0,0.7543103448275862,0.8097066177435026,0.6989140719116698,0.7462249614791987,0.7462249614791987,baseline
23.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
23.0,0.7413793103448276,0.7977254208502798,0.6850331998393755,0.7613251155624037,0.7613251155624038,baseline
23.0,0.771551724137931,0.8255759489943363,0.7175274992815258,0.7371340523882897,0.7371340523882896,baseline
24.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
24.0,0.771551724137931,0.8255759489943363,0.7175274992815258,0.7374935798664612,0.7374935798664612,baseline
24.0,0.7844827586206896,0.8373936149263144,0.7315719023150649,0.7403184386235233,0.7403184386235234,baseline
25.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
25.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7876219825372368,0.7876219825372367,baseline
25.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.7399589111453518,0.739958911145352,baseline
26.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
26.0,0.7887931034482759,0.8413158802943402,0.7362703266022116,0.766974833076528,0.7669748330765279,baseline
26.0,0.7543103448275862,0.8097066177435026,0.6989140719116698,0.7631741140215716,0.7631741140215716,baseline
27.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
27.0,0.7758620689655172,0.8295234713591507,0.7222006665718838,0.7528505392912173,0.7528505392912174,baseline
27.0,0.7672413793103449,0.8216203490338488,0.7128624095868409,0.7553158705701079,0.7553158705701079,baseline
28.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
28.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7587570621468926,0.7587570621468928,baseline
28.0,0.7629310344827587,0.8176568285602721,0.7082052404052452,0.7462249614791987,0.7462249614791987,baseline
29.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
29.0,0.7413793103448276,0.7977254208502798,0.6850331998393755,0.7371340523882897,0.7371340523882896,baseline
29.0,0.7543103448275862,0.8097066177435026,0.6989140719116698,0.7613251155624037,0.7613251155624038,baseline
30.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
30.0,0.771551724137931,0.8255759489943363,0.7175274992815258,0.7456086286594761,0.7456086286594761,baseline
30.0,0.75,0.8057202062030494,0.6942797937969506,0.7462249614791987,0.7462249614791987,baseline
31.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
31.0,0.771551724137931,0.8255759489943363,0.7175274992815258,0.7672316384180791,0.7672316384180792,baseline
31.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7546995377503852,0.7546995377503853,baseline
32.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
32.0,0.7543103448275862,0.8097066177435026,0.6989140719116698,0.7688238315356959,0.7688238315356959,baseline
32.0,0.7672413793103449,0.8216203490338488,0.7128624095868409,0.7621982537236776,0.7621982537236774,baseline
33.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
33.0,0.7413793103448276,0.7977254208502798,0.6850331998393755,0.7462249614791987,0.7462249614791987,baseline
33.0,0.75,0.8057202062030494,0.6942797937969506,0.7559322033898306,0.7559322033898305,baseline
33.0,0.7456896551724138,0.801726432542426,0.6896528778024016,0.7405752439650746,0.7405752439650746,baseline
34.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
34.0,0.7629310344827587,0.8176568285602721,0.7082052404052452,0.7653826399589112,0.7653826399589112,baseline
34.0,0.7758620689655172,0.8295234713591507,0.7222006665718838,0.7456086286594761,0.7456086286594761,baseline
35.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
35.0,0.7456896551724138,0.801726432542426,0.6896528778024016,0.742783769902414,0.7427837699024139,baseline
35.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7308680020544427,0.7308680020544428,baseline
36.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
36.0,0.7413793103448276,0.7977254208502798,0.6850331998393755,0.7591165896250642,0.7591165896250642,baseline
36.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.7512583461736004,0.7512583461736004,baseline
37.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
37.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.7609655880842321,0.7609655880842321,baseline
37.0,0.7586206896551724,0.8136855372351792,0.7035558420751655,0.7502824858757062,0.7502824858757063,baseline
38.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
38.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7462249614791987,0.7462249614791987,baseline
38.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7318438623523369,0.7318438623523369,baseline
39.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
39.0,0.7413793103448276,0.7977254208502798,0.6850331998393755,0.7472008217770929,0.747200821777093,baseline
39.0,0.7456896551724138,0.801726432542426,0.6896528778024016,0.7506420133538778,0.7506420133538778,baseline
40.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
40.0,0.7629310344827587,0.8176568285602721,0.7082052404052452,0.7368772470467386,0.7368772470467385,baseline
40.0,0.7586206896551724,0.8136855372351792,0.7035558420751655,0.7459681561376477,0.7459681561376477,baseline
41.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
41.0,0.75,0.8057202062030494,0.6942797937969506,0.7374935798664612,0.7374935798664612,baseline
41.0,0.7629310344827587,0.8176568285602721,0.7082052404052452,0.7405752439650746,0.7405752439650746,baseline
42.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
42.0,0.771551724137931,0.8255759489943363,0.7175274992815258,0.7684643040575243,0.7684643040575244,baseline
42.0,0.771551724137931,0.8255759489943363,0.7175274992815258,0.7387262455059065,0.7387262455059066,baseline
43.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
43.0,0.7801724137931034,0.8334627511417991,0.7268820764444077,0.7374935798664612,0.7374935798664612,baseline
43.0,0.7586206896551724,0.8136855372351792,0.7035558420751655,0.7766820749871597,0.7766820749871598,baseline
43.0,0.7887931034482759,0.8413158802943402,0.7362703266022116,0.736517719568567,0.736517719568567,baseline
44.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
44.0,0.7801724137931034,0.8334627511417991,0.7268820764444077,0.7449922958397535,0.7449922958397535,baseline
44.0,0.7413793103448276,0.7977254208502798,0.6850331998393755,0.75814072932717,0.75814072932717,baseline
44.0,0.7413793103448276,0.7977254208502798,0.6850331998393755,0.7524910118130457,0.7524910118130457,baseline
45.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
45.0,0.7887931034482759,0.8413158802943402,0.7362703266022116,0.7785310734463278,0.7785310734463277,baseline
45.0,0.7758620689655172,0.8295234713591507,0.7222006665718838,0.7528505392912173,0.7528505392912174,baseline
45.0,0.7801724137931034,0.8334627511417991,0.7268820764444077,0.742783769902414,0.7427837699024139,baseline
46.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
46.0,0.7629310344827587,0.8176568285602721,0.7082052404052452,0.7575243965074474,0.7575243965074474,baseline
46.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7621982537236776,0.7621982537236774,baseline
46.0,0.7672413793103449,0.8216203490338488,0.7128624095868409,0.7462249614791987,0.7462249614791987,baseline
47.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
47.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.7556753980482794,0.7556753980482794,baseline
47.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.7508988186954288,0.7508988186954288,baseline
47.0,0.7629310344827587,0.8176568285602721,0.7082052404052452,0.736517719568567,0.736517719568567,baseline
48.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
48.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.762557781201849,0.762557781201849,baseline
48.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7553158705701079,0.7553158705701079,baseline
48.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7524910118130457,0.7524910118130457,baseline
49.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
49.0,0.7456896551724138,0.801726432542426,0.6896528778024016,0.751874678993323,0.751874678993323,baseline
49.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.7290190035952748,0.7290190035952747,baseline
49.0,0.7844827586206896,0.8373936149263144,0.7315719023150649,0.736517719568567,0.736517719568567,baseline
50.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
50.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.7399589111453518,0.739958911145352,baseline
50.0,0.7413793103448276,0.7977254208502798,0.6850331998393755,0.7437596302003082,0.7437596302003082,baseline
50.0,0.7456896551724138,0.801726432542426,0.6896528778024016,0.749049820236261,0.749049820236261,baseline
0.0,0.7068965517241379,0.7654699571487414,0.6483231462995344,0.7139188495120699,0.7880842321520288,baseline
0.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7098613251155623,0.744889573703133,baseline
1.0,0.7068965517241379,0.7654699571487414,0.6483231462995344,0.7139188495120699,0.7880842321520288,baseline
1.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7098613251155623,0.744889573703133,baseline
2.0,0.7068965517241379,0.7654699571487414,0.6483231462995344,0.7139188495120699,0.7880842321520288,baseline
2.0,0.6724137931034483,0.7328077089284591,0.6120198772784374,0.72326656394453,0.8055469953775038,baseline
3.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7035952747817155,0.7913199794555728,baseline
3.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.6938880328710837,0.7768361581920904,baseline
3.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7029789419619927,0.7868515665125835,baseline
4.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7035952747817155,0.7913199794555728,baseline
4.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7001540832049307,0.7763225475089881,baseline
4.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.7029789419619927,0.7822290703646636,baseline
5.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7035952747817155,0.7913199794555728,baseline
5.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.6938880328710837,0.77673343605547,baseline
5.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.7001540832049307,0.7827426810477659,baseline
6.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7035952747817155,0.7913199794555728,baseline
6.0,0.7155172413793104,0.7735736418475396,0.6574608409110811,0.7001540832049307,0.776271186440678,baseline
6.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7064201335387776,0.7905495634309194,baseline
6.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.7035952747817155,0.7874678993323061,baseline
7.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
7.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.6938880328710837,0.7765793528505394,baseline
7.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7029789419619927,0.7872624550590651,baseline
7.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.6973292244478685,0.7851052901900359,baseline
8.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
8.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.7001540832049307,0.7742167437082691,baseline
8.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.6945043656908063,0.7838726245505907,baseline
8.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7001540832049307,0.7856189008731382,baseline
9.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
9.0,0.7155172413793104,0.7735736418475396,0.6574608409110811,0.7029789419619927,0.7757575757575759,baseline
9.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7001540832049307,0.7866461222393426,baseline
9.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7001540832049307,0.7865434001027222,baseline
10.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
10.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7903441191576784,baseline
10.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7001540832049307,0.7840780688238315,baseline
10.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.705803800719055,0.7827426810477658,baseline
11.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
11.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7903441191576784,baseline
11.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.7029789419619927,0.7865434001027223,baseline
11.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.7029789419619927,0.7821263482280433,baseline
12.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
12.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7903441191576784,baseline
12.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.7029789419619927,0.7841807909604519,baseline
12.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.6973292244478685,0.7855161787365177,baseline
13.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
13.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7903441191576784,baseline
13.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.705803800719055,0.7845916795069338,baseline
13.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7001540832049307,0.7856189008731381,baseline
14.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
14.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7399589111453518,0.7906522855675399,baseline
14.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.6945043656908063,0.7870570107858244,baseline
14.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.6973292244478685,0.7852080123266564,baseline
15.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
15.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7399589111453518,0.7906522855675399,baseline
15.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.7001540832049307,0.786748844375963,baseline
15.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.7029789419619927,0.7857216230097587,baseline
16.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
16.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7399589111453518,0.7906522855675399,baseline
16.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.6945043656908063,0.7827426810477658,baseline
16.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.6973292244478685,0.7865434001027221,baseline
17.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
17.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7399589111453518,0.7906522855675399,baseline
17.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7001540832049307,0.7871083718541346,baseline
17.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.7001540832049307,0.7878787878787878,baseline
18.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
18.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7399589111453518,0.7906522855675399,baseline
18.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.6945043656908063,0.7823317925012842,baseline
18.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.705803800719055,0.7857216230097586,baseline
18.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.6932717000513611,0.792090395480226,baseline
19.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
19.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7399589111453518,0.7906522855675399,baseline
19.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.6945043656908063,0.7877760657421674,baseline
19.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7001540832049307,0.7875706214689265,baseline
19.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.7001540832049307,0.7939393939393941,baseline
20.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
20.0,0.6939655172413793,0.753267089289461,0.6346639451932977,0.7117103235747304,0.7978428351309707,baseline
20.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.7086286594761171,0.7874678993323061,baseline
20.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.7001540832049307,0.7826399589111454,baseline
20.0,0.7155172413793104,0.7735736418475396,0.6574608409110811,0.6876219825372367,0.7888032871083719,baseline
21.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
21.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7399589111453518,0.7953775038520802,baseline
21.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.7001540832049307,0.7861325115562403,baseline
21.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.6945043656908063,0.7879815100154084,baseline
21.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.6876219825372367,0.7913713405238829,baseline
22.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
22.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7399589111453518,0.7953775038520802,baseline
22.0,0.7155172413793104,0.7735736418475396,0.6574608409110811,0.7001540832049307,0.7846944016435542,baseline
22.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7029789419619927,0.7847971237801746,baseline
22.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.6876219825372367,0.792809450436569,baseline
23.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
23.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7399589111453518,0.7953775038520802,baseline
23.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.6916795069337442,0.782537236774525,baseline
23.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.6945043656908063,0.7863379558294813,baseline
23.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.6819722650231125,0.7928094504365691,baseline
24.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
24.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7399589111453518,0.7953775038520802,baseline
24.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.7029789419619927,0.7808936825885979,baseline
24.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.7001540832049307,0.7805855161787365,baseline
24.0,0.7155172413793104,0.7735736418475396,0.6574608409110811,0.6847971237801747,0.7912686183872625,baseline
25.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
25.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7399589111453518,0.7953775038520802,baseline
25.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.7029789419619927,0.7867488443759629,baseline
25.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.6910631741140216,0.7822290703646637,baseline
25.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.6904468412942989,0.7943502824858758,baseline
26.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
26.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7399589111453518,0.7953775038520802,baseline
26.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.705803800719055,0.7827426810477657,baseline
26.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.6973292244478685,0.7878787878787878,baseline
26.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.6904468412942989,0.7917822290703647,baseline
27.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
27.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.7399589111453518,0.7953775038520802,baseline
27.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.7035952747817155,0.7792501284026708,baseline
27.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.7029789419619927,0.7853107344632769,baseline
27.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.699537750385208,0.789522342064715,baseline
28.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,baseline
28.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.7217770929635337,0.8042116076014382,baseline
