generations,test_score,upper_ci,lower_ci,holdout_score,holdout_roc_auc_score,type
24.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
25.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
25.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
25.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
25.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
26.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
26.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
26.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
26.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
27.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
27.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
27.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
27.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
28.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
28.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
28.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
28.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
29.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
29.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
29.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
29.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
30.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
30.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
30.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
30.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
31.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
31.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
31.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
31.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
32.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
32.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
32.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
32.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
33.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
33.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
33.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
33.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
34.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
34.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
34.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
34.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
35.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
35.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
35.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
35.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
36.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
36.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
36.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
36.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
37.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
37.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
37.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
37.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
38.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
38.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
38.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
38.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
39.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
39.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
39.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
39.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
40.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
40.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
40.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
40.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
40.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
41.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
41.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
41.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
41.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
41.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
41.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7807909604519774,lexicase
42.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
42.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
42.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
42.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
42.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
42.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7807909604519774,lexicase
43.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
43.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
43.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
43.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
43.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
43.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7807909604519774,lexicase
44.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
44.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
44.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
44.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
44.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
44.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7807909604519774,lexicase
45.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
45.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
45.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
45.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
45.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
45.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7807909604519774,lexicase
46.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
46.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
46.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
46.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
46.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
46.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7807909604519774,lexicase
47.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
47.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
47.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
47.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
47.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
47.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7807909604519774,lexicase
48.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
48.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
48.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
48.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
48.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
48.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7807909604519774,lexicase
49.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
49.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
49.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
49.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
49.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
49.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7807909604519774,lexicase
50.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
50.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
50.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7842835130970724,lexicase
50.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
50.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7808936825885978,lexicase
50.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7042116076014382,0.7807909604519774,lexicase
0.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
1.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
2.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
2.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.7217770929635337,0.8059578839239856,lexicase
3.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
3.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
4.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
4.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7955829481253209,lexicase
5.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
5.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
6.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
6.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
6.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.7001540832049307,0.7919876733436056,lexicase
7.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
7.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
7.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.699537750385208,0.7956856702619416,lexicase
8.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
8.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
8.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.699537750385208,0.7914740626605034,lexicase
9.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
9.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
9.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.699537750385208,0.7932203389830509,lexicase
10.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
10.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
10.0,0.7198275862068966,0.777615765015621,0.6620394073981721,0.6938880328710837,0.7908577298407807,lexicase
11.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
11.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
11.0,0.7370689655172413,0.7937172896984496,0.6804206413360331,0.6967128916281459,0.7938366718027735,lexicase
12.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
12.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
12.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.6967128916281459,0.7949666153055983,lexicase
13.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
13.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
13.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.699537750385208,0.7937339496661531,lexicase
14.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
14.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
14.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.699537750385208,0.7944530046224962,lexicase
15.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
15.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
15.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.6910631741140216,0.7933230611196713,lexicase
16.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
16.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
16.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.6910631741140216,0.7926040061633283,lexicase
16.0,0.7241379310344828,0.781651288588195,0.6666245734807705,0.6938880328710837,0.7944530046224961,lexicase
17.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
17.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
17.0,0.7327586206896551,0.7897021524413496,0.6758150889379607,0.6938880328710837,0.792809450436569,lexicase
17.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.6967128916281459,0.7935285053929122,lexicase
18.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
18.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
18.0,0.728448275862069,0.7856801174936601,0.6712164342304778,0.6967128916281459,0.7925012840267077,lexicase
18.0,0.7155172413793104,0.7735736418475396,0.6574608409110811,0.6910631741140216,0.7964047252182845,lexicase
19.0,0.7112068965517241,0.7695250101442952,0.652888782959153,0.7104776579352851,0.7993836671802774,lexicase
19.0,0.6896551724137931,0.7491871532887321,0.6301231915388542,0.7088854648176682,0.7959938366718028,lexicase
