gen,time
0,603.5904295444489
1,181.29195141792297
2,111.17936706542969
3,74.43818879127502
4,197.90071868896484
5,179.7450613975525
6,213.7081549167633
7,202.78853034973145
8,248.98107385635376
9,216.90193343162537
10,230.01314091682434
11,226.92412519454956
12,222.9794363975525
13,215.07421231269836
14,197.1143615245819
15,320.0851194858551
16,356.5987300872803
17,220.28874588012695
18,489.1584966182709
19,476.65704679489136
20,184.89326739311218
21,441.05550837516785
22,247.26172399520874
23,377.7627820968628
24,371.6959571838379
25,393.2894411087036
26,362.18537878990173
27,425.2887661457062
28,805.6300811767578
29,355.48504638671875
30,518.2279233932495
31,352.4662525653839
32,395.2859206199646
33,395.9099726676941
34,368.6143651008606
35,568.4299893379211
36,340.84065437316895
37,233.0623710155487
38,446.40998578071594
39,392.08680295944214
40,444.23433208465576
41,350.90471386909485
42,446.09630823135376
43,429.52714943885803
44,426.93936133384705
45,444.38402223587036
46,190.26792907714844
47,260.4296441078186
48,411.6724350452423
49,549.0811219215393
50,265.8293354511261
51,232.25691986083984
52,897.8032393455505
53,197.8361701965332
54,306.33813190460205
55,301.6617305278778
56,486.81362986564636
57,287.39211916923523
58,572.1357688903809
59,333.4610755443573
60,400.2819757461548
61,299.4762055873871
62,295.0552387237549
63,154.72246265411377
64,335.3055512905121
65,458.5663285255432
66,285.6492636203766
67,480.38863921165466
68,519.1277875900269
69,517.650447845459
70,435.05569648742676
71,371.80322885513306
72,382.5085418224335
73,471.86134147644043
74,601.3333654403687
75,306.08393573760986
76,355.91330313682556
77,316.20412373542786
78,418.75092816352844
79,230.45271801948547
80,224.7210385799408
81,222.66503047943115
82,79.53159546852112
83,66.87476801872253
84,98.53669047355652
85,123.8206160068512
86,28.76541805267334
87,40.334075927734375
88,153.16138339042664
89,170.9742784500122
90,529.6725370883942
91,254.38848781585693
92,327.0163679122925
93,328.0618152618408
94,589.8227059841156
95,945.4646048545837
96,1300.324756860733
97,2313.739997625351
98,3234.3161725997925
99,3932.6370503902435
100,3676.904520511627
