gen,time
0,368.17826890945435
1,178.75061130523682
2,72.06151270866394
3,100.71176195144653
4,162.27706503868103
5,288.1887905597687
6,399.88227581977844
7,175.64428853988647
8,286.02534079551697
9,360.15127515792847
10,671.0872242450714
11,473.40257954597473
12,276.6840093135834
13,256.54762268066406
14,632.2963304519653
15,486.0010087490082
16,506.4000005722046
17,1143.495314359665
18,433.1658351421356
19,402.62474846839905
20,877.8278865814209
21,790.7413990497589
22,574.0811121463776
23,907.6326150894165
24,496.54337763786316
25,507.0385069847107
26,417.1943030357361
27,402.5522174835205
28,537.8259358406067
29,358.2251410484314
30,528.915011882782
31,387.22575306892395
32,216.69361972808838
33,117.1122145652771
34,58.189288854599
35,113.74675798416138
36,283.0299458503723
37,390.1417746543884
38,358.34840631484985
39,55.721267223358154
40,79.59992957115173
41,104.14731478691101
42,109.4910135269165
43,127.99390649795532
44,186.49298882484436
45,141.47597646713257
46,178.4061861038208
47,221.49892926216125
48,165.29343843460083
49,83.73384499549866
50,133.59647464752197
51,479.1823534965515
52,334.37186431884766
53,127.841317653656
54,73.99026823043823
55,196.55139875411987
56,154.32955241203308
57,502.312166929245
58,307.9093017578125
59,394.2201187610626
60,84.58549904823303
61,39.81026744842529
62,133.02955031394958
63,248.24939608573914
64,128.1624526977539
65,111.49770784378052
66,147.3329598903656
67,240.77454113960266
68,187.72791504859924
69,175.56170558929443
70,178.7899935245514
71,375.15451097488403
72,262.5008647441864
73,100.97766637802124
74,124.00793123245239
75,89.16005682945251
76,128.2336893081665
77,49.83532929420471
78,81.05988025665283
79,265.00019812583923
80,197.8808934688568
81,121.75493741035461
82,132.1267101764679
83,299.96976256370544
84,298.94776487350464
85,475.65585565567017
86,397.56962871551514
87,95.37351608276367
88,159.5729901790619
89,106.66050219535828
90,408.05171608924866
91,476.0493857860565
92,818.0074608325958
93,567.0523326396942
94,584.2526514530182
95,474.34311985969543
96,590.745227098465
97,300.5576708316803
98,431.85534739494324
99,678.0357849597931
100,503.4182164669037
