pipeline,cv_score,generation,holdout_score,holdout_roc_auc_score
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,0,0.7104776579352851,0.7993836671802774
"BernoulliNB(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=6, DecisionTreeClassifier__min_samples_leaf=13, DecisionTreeClassifier__min_samples_split=16), BernoulliNB__alpha=0.1, BernoulliNB__fit_prior=False)",0.7824034765897974,0,0.7126861838726246,0.7703133025166923
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,1,0.7104776579352851,0.7993836671802774
"MultinomialNB(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=True, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=0.9000000000000001, ExtraTreesClassifier__min_samples_leaf=13, ExtraTreesClassifier__min_samples_split=2, ExtraTreesClassifier__n_estimators=100), MultinomialNB__alpha=0.01, MultinomialNB__fit_prior=False)",0.7888329839273236,1,0.7155110426296867,0.7901386748844377
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,2,0.7104776579352851,0.7993836671802774
"MultinomialNB(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=False, ExtraTreesClassifier__criterion=gini, ExtraTreesClassifier__max_features=0.15000000000000002, ExtraTreesClassifier__min_samples_leaf=9, ExtraTreesClassifier__min_samples_split=9, ExtraTreesClassifier__n_estimators=100), MultinomialNB__alpha=0.1, MultinomialNB__fit_prior=False)",0.7904765024458421,2,0.7007704160246533,0.7938366718027735
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,3,0.7104776579352851,0.7993836671802774
"MultinomialNB(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=False, ExtraTreesClassifier__criterion=gini, ExtraTreesClassifier__max_features=0.15000000000000002, ExtraTreesClassifier__min_samples_leaf=9, ExtraTreesClassifier__min_samples_split=9, ExtraTreesClassifier__n_estimators=100), MultinomialNB__alpha=0.1, MultinomialNB__fit_prior=False)",0.7904765024458421,3,0.7035952747817155,0.7973292244478685
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,4,0.7104776579352851,0.7993836671802774
"MultinomialNB(CombineDFs(input_matrix, SelectFwe(input_matrix, SelectFwe__alpha=0.003)), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7929240915443746,4,0.7133025166923472,0.801643554185927
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,5,0.7104776579352851,0.7993836671802774
"MultinomialNB(CombineDFs(input_matrix, SelectFwe(input_matrix, SelectFwe__alpha=0.003)), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7938500174703005,5,0.7139188495120699,0.7932203389830508
"MultinomialNB(ZeroCount(CombineDFs(input_matrix, SelectFwe(input_matrix, SelectFwe__alpha=0.003))), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7984914395527604,5,0.7133025166923472,0.796507447354905
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,6,0.7104776579352851,0.7993836671802774
"MultinomialNB(CombineDFs(input_matrix, SelectFwe(input_matrix, SelectFwe__alpha=0.003)), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7938500174703005,6,0.7139188495120699,0.7932203389830508
"MultinomialNB(ZeroCount(CombineDFs(input_matrix, SelectFwe(input_matrix, SelectFwe__alpha=0.003))), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7984914395527604,6,0.7133025166923472,0.796507447354905
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,7,0.7104776579352851,0.7993836671802774
"MultinomialNB(CombineDFs(input_matrix, SelectFwe(input_matrix, SelectFwe__alpha=0.003)), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7938500174703005,7,0.7139188495120699,0.7932203389830508
"MultinomialNB(CombineDFs(RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.05, RandomForestClassifier__min_samples_leaf=9, RandomForestClassifier__min_samples_split=5, RandomForestClassifier__n_estimators=100), SelectFwe(input_matrix, SelectFwe__alpha=0.003)), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8031966282320055,7,0.7161273754494093,0.8008217770929635
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,8,0.7104776579352851,0.7993836671802774
"MultinomialNB(CombineDFs(input_matrix, SelectFwe(input_matrix, SelectFwe__alpha=0.003)), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7938500174703005,8,0.7139188495120699,0.7932203389830508
"MultinomialNB(CombineDFs(RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.05, RandomForestClassifier__min_samples_leaf=9, RandomForestClassifier__min_samples_split=5, RandomForestClassifier__n_estimators=100), SelectFwe(input_matrix, SelectFwe__alpha=0.003)), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8031966282320055,8,0.7161273754494093,0.8012326656394453
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,9,0.7104776579352851,0.7993836671802774
"MultinomialNB(CombineDFs(input_matrix, SelectFwe(input_matrix, SelectFwe__alpha=0.003)), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7938500174703005,9,0.7139188495120699,0.7932203389830508
"MultinomialNB(CombineDFs(RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.05, RandomForestClassifier__min_samples_leaf=9, RandomForestClassifier__min_samples_split=5, RandomForestClassifier__n_estimators=100), SelectFwe(input_matrix, SelectFwe__alpha=0.003)), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8031966282320055,9,0.7070364663585003,0.7999999999999999
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,10,0.7104776579352851,0.7993836671802774
"MultinomialNB(CombineDFs(input_matrix, MLPClassifier(input_matrix, MLPClassifier__alpha=0.1, MLPClassifier__learning_rate_init=0.001)), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7965644654088051,10,0.7286594761171032,0.7948125321006677
"MultinomialNB(CombineDFs(RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.05, RandomForestClassifier__min_samples_leaf=9, RandomForestClassifier__min_samples_split=5, RandomForestClassifier__n_estimators=100), SelectFwe(input_matrix, SelectFwe__alpha=0.003)), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8031966282320055,10,0.7161273754494093,0.8003081664098614
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,11,0.7104776579352851,0.7993836671802774
"MultinomialNB(CombineDFs(input_matrix, MLPClassifier(input_matrix, MLPClassifier__alpha=0.1, MLPClassifier__learning_rate_init=0.001)), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7965644654088051,11,0.7434001027221366,0.8027221366204417
"MultinomialNB(CombineDFs(RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.05, RandomForestClassifier__min_samples_leaf=9, RandomForestClassifier__min_samples_split=5, RandomForestClassifier__n_estimators=100), SelectFwe(input_matrix, SelectFwe__alpha=0.003)), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8031966282320055,11,0.7161273754494093,0.8001027221366204
"MultinomialNB(input_matrix, MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7805105695317959,12,0.7104776579352851,0.7993836671802774
"MultinomialNB(CombineDFs(input_matrix, MLPClassifier(input_matrix, MLPClassifier__alpha=0.0001, MLPClassifier__learning_rate_init=0.001)), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.7978026729559748,12,0.7371340523882897,0.8013353877760657
"MultinomialNB(CombineDFs(RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.05, RandomForestClassifier__min_samples_leaf=9, RandomForestClassifier__min_samples_split=5, RandomForestClassifier__n_estimators=100), SelectFwe(input_matrix, SelectFwe__alpha=0.003)), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8031966282320055,12,0.7161273754494093,0.8008217770929635
