gen,time
0,306.75331926345825
1,267.72748494148254
2,108.2348370552063
3,76.28009080886841
4,59.32189750671387
5,47.67021369934082
6,74.35894179344177
7,90.49895977973938
8,104.98829293251038
9,179.10262775421143
10,36.85599732398987
11,168.64024353027344
12,60.52828907966614
13,50.512364864349365
14,86.39687943458557
15,95.44349312782288
16,65.99358463287354
17,61.83491778373718
18,57.18595552444458
19,180.44238376617432
20,79.26501297950745
21,124.73128747940063
22,82.32931470870972
23,82.0687243938446
24,77.4018337726593
25,78.65248847007751
26,144.55667352676392
27,46.44194746017456
28,80.09187245368958
29,55.30171322822571
30,80.51696467399597
31,127.99607610702515
32,104.72359466552734
33,93.53746509552002
34,251.38081192970276
35,105.18870520591736
36,84.55110549926758
37,112.71047139167786
38,171.51016426086426
39,220.21047186851501
40,109.35107851028442
41,91.29511952400208
42,122.99148726463318
43,118.23411822319031
44,132.45899653434753
45,121.20657563209534
46,156.640132188797
47,103.80178594589233
48,163.43291354179382
49,127.43763208389282
50,112.70020604133606
51,99.07925009727478
52,85.79285001754761
53,153.12906694412231
54,109.56916975975037
55,163.13108086585999
56,119.83073902130127
57,306.9115183353424
58,83.14668154716492
59,110.69071793556213
60,94.15842580795288
61,121.21471428871155
62,148.61915969848633
63,128.0997064113617
64,115.44412899017334
65,121.57980680465698
66,98.60705852508545
67,82.01834607124329
68,142.40892338752747
69,100.24070620536804
70,110.31661939620972
71,107.58522367477417
72,123.01307511329651
73,125.11352324485779
74,154.91644740104675
75,155.43832635879517
76,141.88787150382996
77,105.91321420669556
78,193.69357800483704
79,255.13201379776
80,106.18428564071655
81,121.66322326660156
82,98.25405049324036
83,253.34109592437744
84,114.5048520565033
85,111.56812596321106
86,296.3132395744324
87,83.99219799041748
88,110.1286678314209
89,147.54386639595032
90,384.482364654541
91,166.6928460597992
92,100.86224126815796
93,125.03396511077881
94,111.07475781440735
95,166.74605321884155
96,145.07149505615234
97,198.0422112941742
98,134.16249108314514
99,79.39666533470154
100,137.80510187149048
