gen,time
0,328.1022946834564
1,521.8719308376312
2,126.64881873130798
3,46.0436577796936
4,140.44299483299255
5,176.90462803840637
6,183.30253767967224
7,144.38289165496826
8,222.56353497505188
9,53.08491492271423
10,66.58922815322876
11,52.58867692947388
12,90.18278670310974
13,203.5584511756897
14,230.74135756492615
15,443.3168087005615
16,507.546603679657
17,345.4094536304474
18,354.4168891906738
19,292.42512035369873
20,386.4433488845825
21,506.1627378463745
22,398.568941116333
23,381.8764922618866
24,373.0935425758362
25,340.62165880203247
26,358.0016176700592
27,404.42210507392883
28,407.16477394104004
29,376.9244112968445
30,402.7814552783966
31,282.3682041168213
32,211.02415466308594
33,131.51252388954163
34,116.1646671295166
35,111.37628149986267
36,121.39049458503723
37,106.60487270355225
38,157.8918251991272
39,169.83615040779114
40,96.09697127342224
41,172.1029269695282
42,151.50122714042664
43,115.19901275634766
44,147.90537929534912
45,189.8269078731537
46,156.5911192893982
47,304.4363749027252
48,179.75504207611084
49,136.92478728294373
50,179.07034468650818
51,154.1399631500244
52,91.35348916053772
53,166.27729606628418
54,202.35564756393433
55,379.98435258865356
56,632.5121150016785
57,809.7264142036438
58,586.8768243789673
59,464.26492047309875
60,623.334353685379
61,508.1480646133423
62,199.32337856292725
63,68.73517107963562
64,66.63818168640137
65,48.22921013832092
66,69.85132145881653
67,69.4897665977478
68,112.32244038581848
69,44.49056077003479
70,55.42625856399536
71,257.8192729949951
72,16.811236143112183
73,26.153182983398438
74,50.62182426452637
75,48.750728130340576
76,166.71773719787598
77,238.70585203170776
78,147.1479365825653
79,186.75894403457642
80,29.44863247871399
81,78.0877115726471
82,30.06843066215515
83,32.70504117012024
84,44.023762464523315
85,50.463380098342896
86,47.355687379837036
87,62.68852925300598
88,44.50278067588806
89,53.97598195075989
90,63.43480610847473
91,68.92840075492859
92,144.45798301696777
93,153.71926617622375
94,84.30702638626099
95,59.81486940383911
96,76.36785173416138
97,44.36815285682678
98,66.71518969535828
99,53.05896472930908
100,42.72029638290405
