gen,time
0,358.23578453063965
1,189.59680247306824
2,77.8569860458374
3,74.5250792503357
4,126.3592882156372
5,160.63136839866638
6,195.30910062789917
7,441.6543824672699
8,282.69149374961853
9,261.05996799468994
10,232.15205669403076
11,348.70152282714844
12,379.50865507125854
13,159.65127182006836
14,392.3386950492859
15,456.48329424858093
16,226.53158903121948
17,234.10420775413513
18,344.46256494522095
19,314.31280970573425
20,384.335009098053
21,207.05684232711792
22,169.67741680145264
23,369.1951467990875
24,249.02528142929077
25,212.4383406639099
26,83.58585500717163
27,134.53070521354675
28,232.18021297454834
29,149.5026752948761
30,133.73913764953613
31,268.5383520126343
32,267.75080490112305
33,223.48178911209106
34,347.0853888988495
35,254.03572750091553
36,127.10878992080688
37,244.4578516483307
38,304.42016434669495
39,310.5748269557953
40,393.07262539863586
41,234.35842061042786
42,141.36833882331848
43,221.16878056526184
44,374.2075436115265
45,711.85413646698
46,388.9439609050751
47,372.2796301841736
48,320.86039209365845
49,236.1297047138214
50,295.4666910171509
51,517.4677903652191
52,394.9629867076874
53,507.96718311309814
54,456.9182507991791
55,374.66393184661865
56,344.1926407814026
57,306.4899513721466
58,220.42648315429688
59,278.4948868751526
60,242.4860155582428
61,371.0477831363678
62,492.1062591075897
63,919.1038057804108
64,740.5376563072205
65,279.2307276725769
66,335.9559807777405
67,225.76343727111816
68,171.1987965106964
69,243.41716122627258
70,211.93414306640625
71,145.4085831642151
72,155.79880690574646
73,256.6218087673187
74,258.1892969608307
75,181.69790768623352
76,190.8232934474945
77,282.92758560180664
78,211.53515911102295
79,448.39153146743774
80,320.0983581542969
81,146.7789797782898
82,84.75101852416992
83,61.94264268875122
84,62.53036856651306
85,107.81577205657959
86,111.83272123336792
87,72.41742730140686
88,201.247713804245
89,136.23487901687622
90,84.81150770187378
91,132.9179391860962
92,302.56109833717346
93,171.47528791427612
94,194.59548473358154
95,221.98083305358887
96,171.8221468925476
97,179.05544328689575
98,207.22819232940674
99,332.150808095932
100,530.3133685588837
