gen,time
0,409.2798261642456
1,313.8636326789856
2,125.46324014663696
3,66.9861695766449
4,71.70875716209412
5,98.21988677978516
6,107.37026906013489
7,72.96309304237366
8,182.66092205047607
9,455.9297044277191
10,313.9679934978485
11,119.33132338523865
12,227.58057713508606
13,241.56395292282104
14,302.13646697998047
15,204.5774631500244
16,261.42466378211975
17,173.32307600975037
18,145.33774733543396
19,222.68398642539978
20,176.3966178894043
21,135.73599934577942
22,181.35826182365417
23,159.66717767715454
24,151.1082444190979
25,193.79186820983887
26,207.493305683136
27,140.95114469528198
28,215.91558957099915
29,218.7508716583252
30,182.6376941204071
31,246.10267114639282
32,306.1600103378296
33,264.5566551685333
34,305.46041774749756
35,219.73135423660278
36,311.58905363082886
37,233.93495965003967
38,285.66966247558594
39,266.6778645515442
40,319.7928817272186
41,219.49197459220886
42,250.7916774749756
43,423.9072425365448
44,335.77249217033386
45,253.98337483406067
46,262.44020104408264
47,282.9111547470093
48,257.7813518047333
49,300.0374827384949
50,275.4846873283386
51,287.46275663375854
52,322.45896077156067
53,289.6633052825928
54,243.43036723136902
55,389.15779972076416
56,307.7503731250763
57,348.5475585460663
58,275.5430691242218
59,326.2660114765167
60,285.4085359573364
61,327.8449854850769
62,274.81499433517456
63,292.48725152015686
64,329.3242492675781
65,308.56390738487244
66,209.29228258132935
67,267.88400411605835
68,323.38967299461365
69,369.5176510810852
70,321.30895829200745
71,349.60471534729004
72,379.95128107070923
73,440.12158942222595
74,368.204696893692
75,296.8878412246704
76,257.8836705684662
77,309.6644904613495
78,188.5329179763794
79,299.03782081604004
80,248.86649680137634
81,305.66383695602417
82,408.3757710456848
83,288.6561646461487
84,357.69203782081604
85,303.6191062927246
86,413.22231435775757
87,292.0907897949219
88,249.15549612045288
89,349.5481901168823
90,312.6413428783417
91,276.6067900657654
92,249.06736278533936
93,308.5785186290741
94,316.6743905544281
95,294.81445956230164
96,378.931312084198
97,328.54547142982483
98,366.08492040634155
99,418.7439613342285
100,326.4709482192993
