gen,usage
0,305.37890625
1,306.01171875
2,306.01171875
3,306.01171875
4,306.01953125
5,288.68359375
6,290.44921875
7,290.44921875
8,290.44921875
9,290.44921875
10,282.359375
11,291.10546875
12,288.17578125
13,290.44921875
14,288.68359375
15,288.68359375
16,288.17578125
17,288.17578125
18,290.44921875
19,290.44921875
20,290.44921875
21,290.44921875
22,290.60546875
23,305.37890625
24,305.37890625
25,330.1171875
26,330.1171875
27,330.1171875
28,330.1328125
29,330.1328125
30,330.1328125
31,342.19921875
32,342.19921875
33,342.19921875
34,342.19921875
35,342.19921875
36,342.19921875
37,342.19921875
38,342.19921875
39,342.19921875
40,342.19921875
41,294.75390625
42,294.75390625
43,294.75390625
44,354.6796875
45,287.69921875
46,287.69921875
47,293.421875
48,287.84375
49,289.7109375
50,296.703125
51,288.3515625
52,290.328125
53,342.87109375
54,335.984375
55,291.82421875
56,290.3125
57,298.7109375
58,298.7109375
59,298.7109375
60,298.7109375
61,298.7109375
62,287.68359375
63,335.65625
64,288.74609375
65,295.2109375
66,279.51171875
67,291.0078125
68,291.83203125
69,291.83203125
70,312.72265625
71,289.00390625
72,312.72265625
73,290.3125
74,287.7578125
75,336.01171875
76,328.578125
77,336.875
78,338.0390625
79,338.0390625
80,314.328125
81,336.82421875
82,336.82421875
83,336.82421875
84,342.7421875
85,291.4375
86,291.4375
87,290.44921875
88,290.48046875
89,292.53515625
90,295.57421875
91,292.9453125
92,312.80078125
93,312.80078125
94,312.80078125
95,312.80078125
96,330.17578125
97,290.55859375
98,312.8046875
99,312.8046875
100,312.953125
