gen,time
0,343.45097494125366
1,163.09713101387024
2,99.91174221038818
3,67.98595643043518
4,68.71718764305115
5,46.033164978027344
6,84.39831948280334
7,89.14369893074036
8,84.53337049484253
9,56.48744869232178
10,104.71072506904602
11,155.81799745559692
12,193.5058352947235
13,117.43258905410767
14,577.7023539543152
15,297.8492109775543
16,265.3641104698181
17,279.5193145275116
18,279.83845829963684
19,137.68093466758728
20,210.21877813339233
21,129.01865363121033
22,215.23862981796265
23,280.5837366580963
24,194.0565583705902
25,231.3092119693756
26,229.55349278450012
27,283.4951877593994
28,197.74214601516724
29,237.40928101539612
30,82.76941633224487
31,87.99693512916565
32,266.28959012031555
33,287.55448365211487
34,647.1784584522247
35,642.0107655525208
36,773.9862229824066
37,630.9776635169983
38,581.4774816036224
39,492.9823558330536
40,644.2223837375641
41,558.8762035369873
42,626.9609591960907
43,632.70934009552
44,618.0359175205231
45,705.9972414970398
46,641.6560115814209
47,574.7299163341522
48,798.0984749794006
49,611.822890996933
50,626.5103580951691
51,634.6719930171967
52,620.3242955207825
53,655.5947670936584
54,309.6442394256592
55,347.31250739097595
56,538.0109212398529
57,592.2031364440918
58,583.265053987503
59,679.6580634117126
60,629.7316591739655
61,637.4738008975983
62,670.4380230903625
63,615.0468347072601
64,623.2342040538788
65,649.2349262237549
66,568.2494072914124
67,589.0475418567657
68,619.9369204044342
69,747.8989782333374
70,624.1256787776947
71,885.2153563499451
72,511.6398479938507
73,1503.6537189483643
74,954.7585554122925
75,595.1290347576141
76,616.2854726314545
77,736.2366073131561
78,635.5606143474579
79,624.431449174881
80,270.1215031147003
81,443.92334961891174
82,435.1176416873932
83,442.3698625564575
84,416.84079027175903
85,704.2721393108368
86,476.4707863330841
87,614.4364397525787
88,477.7182414531708
89,440.8884425163269
90,171.37694478034973
91,410.9785511493683
92,181.29198241233826
93,398.6713390350342
94,419.1371726989746
95,432.60247230529785
96,428.2815546989441
97,407.4423842430115
98,727.700446844101
99,396.4581654071808
100,378.1336886882782
