operator_count,score,generation
2.0,0.5,0
2.0,0.503125,0
2.0,0.597019566736548,0
2.0,0.5196484102026554,0
1.0,0.6732569007686933,0
1.0,0.6553349930118797,0
1.0,0.6663412823200558,0
2.0,0.7012831935709295,0
1.0,0.7134350978336828,0
1.0,0.6792059748427673,0
1.0,0.6772152341020267,0
1.0,0.502199074074074,0
2.0,0.7182564640111809,0
1.0,0.6583429419986024,0
1.0,0.6416247379454927,0
2.0,0.5,0
1.0,0.6988238120195667,0
2.0,0.7333263452131377,0
2.0,0.5,0
1.0,0.5,0
2.0,0.6552188155136268,0
2.0,0.6895121418588399,0
1.0,0.5544199860237595,0
2.0,0.50625,0
1.0,0.5,0
1.0,0.5,0
1.0,0.712793501048218,0
2.0,0.5,0
2.0,0.6532267645003494,0
1.0,0.49907407407407406,0
2.0,0.5204751921733053,0
1.0,0.6414801712089447,0
1.0,0.6614264500349407,0
1.0,0.5694732704402516,0
1.0,0.5,0
1.0,0.65395178197065,0
2.0,0.6926947938504543,0
1.0,0.6508949161425577,0
2.0,0.507505677847659,0
2.0,0.6674100279524808,0
1.0,0.6219413871418589,0
2.0,0.6573820754716981,0
1.0,0.6751659678546471,0
1.0,0.5551445667365479,0
1.0,0.5,0
2.0,0.5,0
1.0,0.7768243361285814,0
2.0,0.7709171907756814,0
1.0,0.664773322851153,0
1.0,0.6645759084556254,0
1.0,0.5432983927323549,0
1.0,0.7393208420684836,0
2.0,0.5743806778476589,0
1.0,0.6454769392033544,0
1.0,0.6942409154437457,0
2.0,0.5,0
2.0,0.6293570929419986,0
2.0,0.5,0
1.0,0.7134350978336828,0
1.0,0.6392413522012579,0
2.0,0.5930717155835079,0
2.0,0.6703965758211041,0
2.0,0.6727996156533892,0
1.0,0.7496903389238294,0
2.0,0.5294719601677149,0
1.0,0.6150860412299091,0
1.0,0.5,0
1.0,0.5843920335429769,0
1.0,0.5,0
1.0,0.6227140111809923,0
1.0,0.5999362334032147,0
2.0,0.539681603773585,0
2.0,0.5265382599580712,0
1.0,0.6553349930118797,0
2.0,0.6557106044723968,0
2.0,0.7391077044025157,0
1.0,0.6076153039832285,0
1.0,0.6453922082459819,0
2.0,0.5,0
1.0,0.6107551537386444,0
1.0,0.6709132599580713,0
2.0,0.5,0
1.0,0.5234027777777779,0
1.0,0.5,0
2.0,0.7506162648497554,0
1.0,0.5804219077568133,0
1.0,0.5729454926624739,0
1.0,0.7805105695317959,0
1.0,0.7706608141160027,0
1.0,0.5,0
2.0,0.577174178895877,0
2.0,0.562128319357093,0
2.0,0.6522134870719777,0
1.0,0.5,0
2.0,0.7281931341719077,0
2.0,0.7131114605171209,0
1.0,0.5976528651292802,0
2.0,0.6610285639412997,0
1.0,0.5909316037735849,0
2.0,0.5,0
2.0,0.7228280048916841,1
1.0,0.667284678546471,1
1.0,0.7118850454227813,1
2.0,0.6508093116701608,1
1.0,0.6532276380153739,1
1.0,0.6568212788259957,1
1.0,0.6528349930118799,1
2.0,0.6795248078266946,1
2.0,0.6755538085255066,1
2.0,0.6781001048218029,1
1.0,0.5,1
2.0,0.5439832285115305,1
2.0,0.5823030223619847,1
3.0,0.6795763452131376,1
2.0,0.6459599930118798,1
1.0,0.6332743710691823,1
1.0,0.6508949161425577,1
2.0,0.6074930118798043,1
2.0,0.7097209119496855,1
2.0,0.608136355695318,1
3.0,0.7535106568832984,1
2.0,0.5315020090845562,1
3.0,0.5705258560447241,1
1.0,0.5,1
1.0,0.6508639063591893,1
3.0,0.7125214011180993,1
3.0,0.5104393780573026,1
2.0,0.5717278127183787,1
1.0,0.5,1
2.0,0.5852371593291406,1
2.0,0.7029385045422781,1
1.0,0.49907407407407406,1
2.0,0.5,1
3.0,0.7701017645003494,1
1.0,0.6586735674353599,1
1.0,0.5255490041928721,1
2.0,0.597349318658281,1
1.0,0.5,1
2.0,0.49907407407407406,1
2.0,0.6057577742837176,1
3.0,0.7212015199161426,1
1.0,0.7706608141160027,1
3.0,0.6248659154437456,1
3.0,0.669779000698812,1
2.0,0.5524882075471698,1
3.0,0.7241771488469603,1
1.0,0.672955538085255,1
2.0,0.6583560447239691,1
3.0,0.503125,1
2.0,0.6200580887491264,1
2.0,0.5,2
2.0,0.7506162648497554,2
1.0,0.7043618972746332,2
1.0,0.7393208420684836,2
1.0,0.7320706673654787,2
3.0,0.7508739517819707,2
1.0,0.6448650419287213,2
1.0,0.7243160377358491,2
1.0,0.7506162648497554,2
2.0,0.7440954751921731,2
1.0,0.5,2
2.0,0.7393208420684836,2
1.0,0.5,2
1.0,0.659478074772886,2
1.0,0.7243160377358491,2
2.0,0.7089443570929419,2
2.0,0.49229559748427676,2
1.0,0.5,2
2.0,0.73992749825297,2
1.0,0.5,2
3.0,0.713071715583508,2
2.0,0.7107101677148846,2
2.0,0.7685783542976938,2
2.0,0.6615605345911949,2
3.0,0.5255664744933612,2
2.0,0.7019020789657582,2
2.0,0.5,2
3.0,0.6867291229909155,2
2.0,0.7719645352900071,2
2.0,0.7234355345911949,2
2.0,0.7328450384346612,2
2.0,0.7428288784067085,2
1.0,0.7506162648497554,2
3.0,0.7035399196366177,2
3.0,0.6903856568832984,2
2.0,0.7749550139762403,2
1.0,0.7043618972746332,2
2.0,0.556920859538784,2
1.0,0.7685783542976938,2
3.0,0.7420929419986024,2
2.0,0.5640548567435362,2
2.0,0.7182564640111809,2
1.0,0.7243160377358491,2
2.0,0.7215897973445142,2
3.0,0.7370234975541579,2
3.0,0.7260220125786163,2
3.0,0.6838229385045423,2
2.0,0.7697698287910552,2
2.0,0.7756376659678546,2
3.0,0.7635329315164221,2
2.0,0.7742085953878407,3
1.0,0.7377179419986024,3
1.0,0.7706608141160027,3
1.0,0.5,3
2.0,0.7868352550663871,3
1.0,0.6438823375262055,3
1.0,0.7377179419986024,3
2.0,0.778902428371768,3
1.0,0.5,3
2.0,0.7785897099930119,3
1.0,0.5850633298392732,3
2.0,0.7859918763102727,3
2.0,0.7730913696715583,3
2.0,0.7689133473095737,3
1.0,0.7706608141160027,3
1.0,0.5389814814814814,3
1.0,0.7706608141160027,3
1.0,0.6363578791055206,3
1.0,0.5,3
1.0,0.6583036338225018,3
2.0,0.5130153738644305,3
2.0,0.770562106918239,3
1.0,0.6436159154437455,3
2.0,0.7729537910552061,3
1.0,0.7679240915443746,3
1.0,0.7768243361285814,3
2.0,0.6809377183787562,3
1.0,0.7706608141160027,3
1.0,0.5,3
1.0,0.7706608141160027,3
1.0,0.7706608141160027,3
2.0,0.7679542278127184,3
2.0,0.7683630328441649,3
1.0,0.7706608141160027,3
2.0,0.7666448287910551,3
2.0,0.7768243361285814,3
1.0,0.5,3
1.0,0.7706608141160027,3
1.0,0.5850633298392732,3
2.0,0.7899777253668764,3
1.0,0.7377179419986024,3
1.0,0.7377179419986024,3
2.0,0.7943474842767297,3
1.0,0.7706608141160027,3
1.0,0.7768243361285814,3
1.0,0.7768243361285814,3
2.0,0.7742085953878407,3
1.0,0.6548082634521313,3
2.0,0.7768068658280922,3
1.0,0.7706608141160027,3
2.0,0.7426249126484976,4
1.0,0.5,4
3.0,0.7175720649895178,4
1.0,0.5,4
1.0,0.6715788784067086,4
3.0,0.6945518867924528,4
1.0,0.5219907407407407,4
2.0,0.7746305031446541,4
2.0,0.7426249126484976,4
2.0,0.7727611809923131,4
3.0,0.754365391334731,4
1.0,0.5,4
2.0,0.7742605695317959,4
3.0,0.7241474493361286,4
1.0,0.6343509783368274,4
1.0,0.538593640810622,4
2.0,0.7426249126484976,4
3.0,0.5092465932914046,4
2.0,0.502199074074074,4
3.0,0.7735661250873515,4
2.0,0.5,4
2.0,0.7768243361285814,4
2.0,0.7805861285814116,4
2.0,0.7749152690426275,4
3.0,0.5,4
2.0,0.5,4
3.0,0.50625,4
2.0,0.7805105695317959,4
3.0,0.7747523584905661,4
1.0,0.6357389937106918,4
1.0,0.5833735150244583,4
2.0,0.7758634696016772,4
1.0,0.650876572327044,4
2.0,0.7759276729559748,4
1.0,0.7414910901467506,4
1.0,0.669679856743536,4
3.0,0.7690120545073376,4
1.0,0.7805105695317959,4
2.0,0.7426249126484976,4
2.0,0.7684211215932915,4
