gen,time
0,297.78977942466736
1,289.81843638420105
2,74.20159816741943
3,78.90535807609558
4,149.15882897377014
5,119.76606822013855
6,119.39250659942627
7,304.55640411376953
8,198.96608185768127
9,477.3811752796173
10,327.12238335609436
11,343.81098198890686
12,334.66203808784485
13,343.8007547855377
14,346.85441541671753
15,322.8486473560333
16,488.8884537220001
17,294.15554332733154
18,302.073388338089
19,272.0072965621948
20,132.7087059020996
21,91.06454133987427
22,138.64954352378845
23,138.22095131874084
24,226.80659437179565
25,166.09070491790771
26,251.6640853881836
27,61.213940382003784
28,68.56159615516663
29,436.15972781181335
30,117.1802978515625
31,23.951769828796387
32,54.34645676612854
33,44.31250739097595
34,92.73326587677002
35,100.61916470527649
36,71.68068242073059
37,159.1365795135498
38,55.11209535598755
39,30.0896418094635
40,68.18462562561035
41,47.68413186073303
42,33.49886703491211
43,42.87195944786072
44,45.36633610725403
45,42.32981562614441
46,184.20058465003967
47,71.04649448394775
48,44.71756839752197
49,149.60636377334595
50,148.10868644714355
51,73.21695375442505
52,23.06504988670349
53,44.74987530708313
54,66.1475841999054
55,52.19680571556091
56,59.831114530563354
57,82.84749579429626
58,60.200316429138184
59,83.99089312553406
60,175.3571743965149
61,194.82759857177734
62,145.2425708770752
63,267.6253185272217
64,269.4522953033447
65,176.97677063941956
66,125.50973224639893
67,166.9251561164856
68,114.98761057853699
69,97.12732243537903
70,73.95332360267639
71,157.17997193336487
72,176.30003762245178
73,213.0299587249756
74,271.9720039367676
75,396.27480936050415
76,599.4511766433716
77,484.22572779655457
78,515.9464137554169
79,477.28629183769226
80,351.45582723617554
81,479.3280494213104
82,196.17150497436523
83,275.50865483283997
84,363.00287413597107
85,360.0859797000885
86,477.0309329032898
87,474.77354550361633
88,339.9875078201294
89,338.963166475296
90,357.3471155166626
91,337.3190245628357
92,271.2275788784027
93,232.6275634765625
94,269.96423172950745
95,266.7594289779663
96,370.53745579719543
97,223.290869474411
98,314.40319085121155
99,327.82945227622986
100,245.93519020080566
