gen,time
0,312.82475686073303
1,201.6558814048767
2,56.90195155143738
3,53.15313696861267
4,59.816380977630615
5,57.90650725364685
6,35.17084002494812
7,45.71327757835388
8,69.88773131370544
9,89.68088126182556
10,64.01451659202576
11,139.7191140651703
12,93.87860488891602
13,124.9449360370636
14,107.15953707695007
15,54.82962727546692
16,64.59829425811768
17,113.14862513542175
18,59.14715600013733
19,65.73895812034607
20,50.71148061752319
21,21.674440145492554
22,130.0876386165619
23,241.2987184524536
24,338.93468379974365
25,112.00861859321594
26,373.7992250919342
27,207.15003991127014
28,183.94021344184875
29,188.57020378112793
30,199.4423418045044
31,115.78089833259583
32,124.96002578735352
33,180.74423599243164
34,405.7985179424286
35,235.34569430351257
36,304.7883744239807
37,426.28082370758057
38,328.5042040348053
39,218.2142732143402
40,175.00603818893433
41,336.76273679733276
42,266.45734429359436
43,69.02068138122559
44,285.50704765319824
45,193.8904139995575
46,240.40835881233215
47,165.84184193611145
48,470.8199841976166
49,237.03930377960205
50,302.16749477386475
51,509.5525679588318
52,210.2955825328827
53,261.4360029697418
54,223.69945359230042
55,192.314523935318
56,338.6612639427185
57,203.5583462715149
58,621.0083522796631
59,425.4995093345642
60,347.29902148246765
61,415.8691985607147
62,418.2937150001526
63,313.8194785118103
64,302.70842838287354
65,632.2050740718842
66,864.7881298065186
67,640.2560956478119
68,431.0645363330841
69,464.5541124343872
70,364.1228506565094
71,412.72722125053406
72,514.6058926582336
73,421.3329472541809
74,372.8415529727936
75,380.1225082874298
76,609.9012231826782
77,410.9006838798523
78,356.2289662361145
79,350.6624104976654
80,375.3453245162964
81,412.6807050704956
82,426.954163312912
83,432.29646158218384
84,744.301783323288
85,409.4044542312622
86,444.64567852020264
87,362.7709684371948
88,877.5892112255096
89,264.27340841293335
90,245.0184350013733
91,271.46429920196533
92,311.9081482887268
93,294.595272064209
94,248.66029715538025
95,178.3701560497284
96,282.1871590614319
97,533.2705886363983
98,212.44307923316956
99,177.82347011566162
100,263.95353841781616
