operator_count,score,generation
2.0,0.563355607966457,0
1.0,0.5,0
2.0,0.7051834381551363,0
2.0,0.7745038434661076,0
1.0,0.727111285814116,0
1.0,0.6643321977638015,0
2.0,0.7345470824598184,0
2.0,0.5,0
2.0,0.7363002271139064,0
2.0,0.6845497030048917,0
1.0,0.5,0
2.0,0.6691950559049615,0
2.0,0.5046929594689028,0
1.0,0.6590024458420684,0
1.0,0.6265592243186583,0
2.0,0.7814364954577219,0
1.0,0.6686386268343816,0
1.0,0.7159185010482181,0
1.0,0.49907407407407406,0
1.0,0.7109246156533893,0
1.0,0.5284350978336828,0
2.0,0.6126873689727463,0
2.0,0.6559931865828091,0
1.0,0.4842592592592593,0
1.0,0.7414910901467506,0
2.0,0.6959019042627532,0
2.0,0.748366963661775,0
2.0,0.7012408280922433,0
1.0,0.5302659853249476,0
1.0,0.5,0
1.0,0.5,0
2.0,0.7433892382948987,0
1.0,0.605739430468204,0
1.0,0.5715570405310971,0
1.0,0.6345767819706498,0
2.0,0.6345863906359189,0
1.0,0.5612037037037038,0
1.0,0.5690566037735849,0
1.0,0.668713749126485,0
1.0,0.5442990041928721,0
1.0,0.5,0
2.0,0.7097353249475891,0
1.0,0.5,0
1.0,0.5153935185185186,0
1.0,0.5,0
1.0,0.5297453703703703,0
2.0,0.6862718378756114,0
1.0,0.6754734451432565,0
2.0,0.5,0
1.0,0.7260809748427672,0
2.0,0.7100912823200559,0
2.0,0.6162901816911251,0
2.0,0.607383822501747,0
1.0,0.5977485150244585,0
1.0,0.5333909853249477,0
1.0,0.7134350978336828,0
1.0,0.6612775157232703,0
1.0,0.6755817610062894,0
1.0,0.7768243361285814,0
1.0,0.6076153039832285,0
2.0,0.7378280048916841,0
1.0,0.5612037037037038,0
1.0,0.672736285814116,0
1.0,0.5,0
2.0,0.5,0
1.0,0.6539343116701607,0
2.0,0.7015317085953878,0
2.0,0.5741487596086653,0
2.0,0.5,0
2.0,0.5580612334032145,0
1.0,0.5,0
1.0,0.6178214535290008,0
2.0,0.5,0
2.0,0.7425842941998602,0
2.0,0.5171064814814814,0
2.0,0.662063679245283,0
2.0,0.5,0
2.0,0.6809591194968554,0
2.0,0.6744125611460519,0
2.0,0.5048663522012579,0
1.0,0.6274995632424878,0
2.0,0.7171562718378757,0
2.0,0.7163011006289308,0
1.0,0.6713159503843465,0
