gen,time
0,498.72019243240356
1,533.4876608848572
2,84.95666265487671
3,103.76464939117432
4,232.73783206939697
5,193.28585505485535
6,219.75412225723267
7,377.3270654678345
8,393.9630525112152
9,345.58718967437744
10,314.0014398097992
11,346.0946054458618
12,295.2869026660919
13,276.7621591091156
14,114.93228816986084
15,100.53841400146484
16,101.37511587142944
17,174.74058628082275
18,141.33140182495117
19,53.751261949539185
20,123.18325281143188
21,244.0399785041809
22,136.8713185787201
23,154.37157654762268
24,131.54132103919983
25,161.22784113883972
26,141.63305044174194
27,153.19516277313232
28,146.54930806159973
29,191.253723859787
30,154.59309720993042
31,155.191956281662
32,154.28423166275024
33,137.20287322998047
34,148.34475255012512
35,182.087304353714
36,175.73653984069824
37,194.22311973571777
38,192.36645126342773
39,175.61898803710938
40,110.11296892166138
41,131.1446795463562
42,180.98707032203674
43,124.07163166999817
44,145.04070043563843
45,188.396094083786
46,162.27768182754517
47,140.8878071308136
48,232.91039085388184
49,187.20481777191162
50,174.6799681186676
51,181.15564918518066
52,165.82213807106018
53,180.54614925384521
54,193.18688893318176
55,214.19357347488403
56,1000.9254529476166
57,959.3930656909943
58,1700.163420677185
59,139.7672860622406
60,155.50581979751587
61,239.8577435016632
62,169.6293375492096
63,183.26872491836548
64,200.78849124908447
65,316.8568708896637
66,191.23996496200562
67,218.30001735687256
68,121.71565532684326
69,147.18149375915527
70,230.60543537139893
71,195.35923051834106
72,208.99813890457153
73,119.06368851661682
74,205.8776240348816
75,202.6826434135437
76,216.23523139953613
77,167.67499470710754
78,318.90967297554016
79,232.53090858459473
80,169.74914455413818
81,142.57048201560974
82,86.90639615058899
83,256.7471160888672
84,349.28838419914246
85,350.17449593544006
86,259.36381316185
87,327.1095778942108
88,152.86789727210999
89,192.42881536483765
90,216.15607118606567
91,233.51460933685303
92,388.3587157726288
93,447.5202307701111
94,406.5583219528198
95,549.527848482132
96,504.1305785179138
97,521.9627079963684
98,480.28674483299255
99,758.3011512756348
100,534.9580311775208
