gen,time
0,254.86501502990723
1,123.27441143989563
2,58.819666624069214
3,90.83760666847229
4,116.73862385749817
5,104.08030080795288
6,70.8492066860199
7,65.62091565132141
8,101.96149063110352
9,87.53169322013855
10,69.53258442878723
11,34.13193154335022
12,82.6640977859497
13,99.14172506332397
14,68.71771025657654
15,182.71864986419678
16,62.04992389678955
17,53.45380520820618
18,87.88483428955078
19,171.93238162994385
20,104.13438773155212
21,77.55136847496033
22,72.7672483921051
23,119.89754319190979
24,126.79284071922302
25,101.94276309013367
26,54.89411497116089
27,91.98337268829346
28,171.18651866912842
29,60.19320368766785
30,90.24729299545288
31,209.44000148773193
32,89.69536709785461
33,130.82606720924377
34,147.9073143005371
35,140.7470932006836
36,123.56712579727173
37,108.7546751499176
38,142.0802972316742
39,173.23896265029907
40,137.75949931144714
41,111.97306632995605
42,284.11068058013916
43,258.2927975654602
44,263.6678161621094
45,216.92596673965454
46,116.13373136520386
47,177.06908988952637
48,151.55890107154846
49,168.77618288993835
50,188.96156001091003
51,151.09605050086975
52,220.7645366191864
53,338.3272988796234
54,145.13923573493958
55,104.62089967727661
56,241.76240062713623
57,328.91485142707825
58,161.6373929977417
59,245.3753206729889
60,264.9285409450531
61,179.87283158302307
62,170.671049118042
63,210.87383651733398
64,191.90445017814636
65,320.453950881958
66,255.3075873851776
67,248.56097030639648
68,159.8451850414276
69,205.58517336845398
70,114.66512727737427
71,115.60025238990784
72,129.4885220527649
73,192.72373819351196
74,241.51838421821594
75,343.24342250823975
76,280.10083985328674
77,128.72550082206726
78,177.50072407722473
79,93.31903743743896
80,139.88275241851807
81,196.42378973960876
82,218.8981716632843
83,238.96230506896973
84,152.39420247077942
85,140.5867531299591
86,109.51847338676453
87,108.49705123901367
88,272.318514585495
89,102.55644869804382
90,191.29944777488708
91,91.9157567024231
92,74.57467889785767
93,171.5795681476593
94,172.26211881637573
95,213.07733702659607
96,138.3258991241455
97,545.8612842559814
98,1072.4127686023712
99,1071.126326084137
100,1498.0817935466766
