gen,time
0,247.3884792327881
1,137.56907892227173
2,182.8798313140869
3,108.56717824935913
4,198.23130822181702
5,163.29023575782776
6,381.07002353668213
7,109.66976618766785
8,213.63389325141907
9,138.74655747413635
10,146.37412309646606
11,275.4681248664856
12,236.30517506599426
13,269.0509614944458
14,203.67833423614502
15,177.13099098205566
16,314.32264280319214
17,84.73859167098999
18,107.28635573387146
19,88.97403001785278
20,579.4472136497498
21,77.56006717681885
22,234.97943544387817
23,193.86441349983215
24,136.80851316452026
25,73.84166669845581
26,155.29264998435974
27,70.27460050582886
28,100.68060111999512
29,58.35691547393799
30,159.11307454109192
31,123.53167653083801
32,103.44751811027527
33,169.1880338191986
34,214.7320909500122
35,390.42440128326416
36,391.40480852127075
37,781.8642218112946
38,551.302499294281
39,640.3972716331482
40,653.8976588249207
41,471.0224153995514
42,812.0156593322754
43,558.151141166687
44,451.7347445487976
45,414.278039932251
46,975.4378936290741
47,541.2506048679352
48,510.82302594184875
49,635.491845369339
50,515.2580282688141
51,586.3984560966492
52,382.40716767311096
53,300.136018037796
54,123.98567152023315
55,250.08726930618286
56,70.47436690330505
57,152.8483955860138
58,191.84585165977478
59,113.8794469833374
60,474.12250208854675
61,255.31905913352966
62,254.62713408470154
63,502.4704399108887
64,350.3508069515228
65,284.50510334968567
66,565.3826487064362
67,465.5378625392914
68,438.8535532951355
69,420.63824820518494
70,432.3881459236145
71,414.1474959850311
72,646.9297456741333
73,630.6173424720764
74,486.7842547893524
75,531.0707786083221
76,410.98699855804443
77,506.2135021686554
78,470.9479229450226
79,462.25217628479004
80,471.5118932723999
81,463.13195180892944
82,478.54152750968933
83,464.9441022872925
84,463.65835785865784
85,272.24238300323486
86,334.91871309280396
87,188.56620454788208
88,184.3249487876892
89,210.5541160106659
90,204.6289837360382
91,193.0470495223999
92,132.8264639377594
93,158.24500274658203
94,165.8740153312683
95,122.64645600318909
96,132.53024315834045
97,146.8733777999878
98,77.8068494796753
99,93.3380753993988
100,73.96748542785645
