operator_count,score,generation
1.0,0.7134350978336828,0
1.0,0.6375842941998602,0
2.0,0.7448349056603774,0
1.0,0.7134350978336828,0
1.0,0.5139814814814814,0
2.0,0.5851157407407408,0
1.0,0.6513360412299092,0
1.0,0.5,0
1.0,0.6321632599580712,0
2.0,0.6645588749126485,0
2.0,0.7115727638015373,0
2.0,0.7768243361285814,0
1.0,0.6605249825296995,0
1.0,0.5,0
1.0,0.6473025856044724,0
1.0,0.6476554856743536,0
2.0,0.5077223095737247,0
1.0,0.6535512753319358,0
1.0,0.590503144654088,0
2.0,0.7209254891684137,0
1.0,0.670310534591195,0
1.0,0.6888011006289309,0
1.0,0.6649406009783367,0
1.0,0.6469553633822501,0
2.0,0.5818457372466808,0
2.0,0.7354136093640811,0
2.0,0.6948938679245283,0
2.0,0.5,0
2.0,0.5,0
1.0,0.6942409154437457,0
2.0,0.5,0
1.0,0.6753747379454926,0
1.0,0.7134350978336828,0
2.0,0.532986111111111,0
1.0,0.6057577742837176,0
2.0,0.7126319007686932,0
1.0,0.6745641160027953,0
1.0,0.5,0
1.0,0.5113936932215235,0
1.0,0.7134350978336828,0
1.0,0.7320706673654787,0
2.0,0.6986783717679944,0
1.0,0.5482381201956674,0
2.0,0.6960399196366177,0
2.0,0.7406573200559049,0
2.0,0.5,0
1.0,0.7181516422082459,0
2.0,0.6137307826694618,0
2.0,0.5003188329839273,0
2.0,0.5204848008385744,0
2.0,0.5735932040531097,0
1.0,0.7100087351502445,0
1.0,0.6758962264150943,0
1.0,0.7411901642208246,0
1.0,0.5,0
1.0,0.5,0
1.0,0.5370138888888889,0
2.0,0.5,0
1.0,0.5,0
1.0,0.6398816387141858,0
1.0,0.6487997903563941,0
2.0,0.6560290006988121,0
1.0,0.7414910901467506,0
1.0,0.6091142557651992,0
2.0,0.5,0
1.0,0.7134350978336828,0
1.0,0.7758984102026555,0
2.0,0.5747388190076869,0
2.0,0.6633263452131377,0
2.0,0.5,0
2.0,0.5342793501048217,0
2.0,0.631469252271139,0
1.0,0.7414910901467506,0
2.0,0.5,0
2.0,0.48975585255066384,0
1.0,0.6729620894479384,0
1.0,0.6934014675052411,0
1.0,0.7768243361285814,0
1.0,0.5,0
1.0,0.7414910901467506,0
1.0,0.7134350978336828,0
1.0,0.5543225890985324,0
1.0,0.6076153039832285,0
1.0,0.7393208420684836,0
1.0,0.5543225890985324,0
2.0,0.6811840496156535,0
2.0,0.6431782844164918,0
1.0,0.5,0
1.0,0.7706608141160027,0
2.0,0.5,0
2.0,0.5399882075471698,0
1.0,0.7134350978336828,0
1.0,0.6919719601677149,0
2.0,0.5,0
2.0,0.6600275157232705,0
1.0,0.5,0
2.0,0.7043850454227811,0
2.0,0.6103380503144654,0
1.0,0.6401838749126485,0
1.0,0.6260910202655485,0
1.0,0.6777183787561146,1
1.0,0.7506162648497554,1
2.0,0.5,1
1.0,0.503125,1
2.0,0.5,1
3.0,0.6258080013976242,1
3.0,0.7229088050314466,1
2.0,0.549837962962963,1
2.0,0.6366544374563242,1
3.0,0.5,1
1.0,0.5389229559748429,1
2.0,0.5857092941998603,1
1.0,0.5993706324248776,1
3.0,0.5,1
1.0,0.6450034940600978,1
1.0,0.532523148148148,1
1.0,0.6576493710691823,1
1.0,0.6018553459119497,1
3.0,0.7190255939902167,1
2.0,0.6565906708595387,1
1.0,0.5389229559748429,1
1.0,0.7706608141160027,1
1.0,0.64472178546471,1
2.0,0.6786670160726764,1
3.0,0.6959586827393431,1
2.0,0.6738880153738644,1
1.0,0.5,1
1.0,0.5033333333333333,1
1.0,0.5,1
1.0,0.5389229559748429,1
2.0,0.708123252969951,1
1.0,0.5,1
1.0,0.6334176275331935,1
3.0,0.6692583857442349,1
1.0,0.616290181691125,1
2.0,0.7104585953878407,1
1.0,0.6270169461914745,1
1.0,0.5,1
2.0,0.6871676275331936,1
2.0,0.6345750349406009,1
1.0,0.6629599056603773,1
1.0,0.7452921907756813,1
1.0,0.5365159853249477,1
2.0,0.6946593291404612,1
1.0,0.5,1
