gen,time
0,321.93616485595703
1,231.4283287525177
2,64.45158100128174
3,70.13573479652405
4,76.46484041213989
5,95.95646691322327
6,77.37665867805481
7,49.71207618713379
8,66.20891952514648
9,102.9056887626648
10,125.95923638343811
11,49.5460479259491
12,64.3133692741394
13,87.42243790626526
14,188.08737540245056
15,231.79342126846313
16,409.4574439525604
17,512.0174779891968
18,88.78649377822876
19,247.14919018745422
20,201.62856364250183
21,37.653075218200684
22,79.6319568157196
23,21.79919409751892
24,50.13498640060425
25,98.04382705688477
26,75.35976529121399
27,36.95763325691223
28,57.8965060710907
29,81.13655281066895
30,40.29545998573303
31,41.01301836967468
32,46.20055818557739
33,52.31249690055847
34,86.20567274093628
35,100.93300414085388
36,59.40059852600098
37,50.080082416534424
38,94.38396978378296
39,93.44363260269165
40,85.91833329200745
41,85.58809757232666
42,57.089093923568726
43,125.78097653388977
44,81.32934188842773
45,91.25354218482971
46,102.7474718093872
47,76.30957078933716
48,97.34492254257202
49,106.73407340049744
50,74.62797617912292
51,100.8199098110199
52,203.0290322303772
53,195.23515510559082
54,314.6499924659729
55,159.41574144363403
56,85.67679047584534
57,69.38939762115479
58,76.0691442489624
59,186.82146644592285
60,128.4614589214325
61,210.9912269115448
62,42.297741413116455
63,90.95250082015991
64,88.30962014198303
65,94.969322681427
66,74.82551121711731
67,67.97665667533875
68,18.722331523895264
69,36.521146297454834
70,56.663623332977295
71,36.95393180847168
72,31.24498701095581
73,48.36483073234558
74,52.007272720336914
75,81.223867893219
76,65.1125922203064
77,55.22679567337036
78,59.965389251708984
79,48.316229581832886
80,62.81813430786133
81,87.67594027519226
82,109.62283825874329
83,223.62708163261414
84,55.98828625679016
85,174.91422843933105
86,47.71254920959473
87,112.17203307151794
88,55.9770143032074
89,113.43597030639648
90,112.45175194740295
91,102.23225665092468
92,311.48910307884216
93,300.8643822669983
94,294.5552017688751
95,591.385413646698
96,131.03889274597168
97,314.22763562202454
98,149.59974670410156
99,131.58065629005432
100,93.75836491584778
