gen,time
0,236.75387334823608
1,139.27203583717346
2,85.14814305305481
3,109.47378063201904
4,106.4037036895752
5,88.42155170440674
6,117.1339602470398
7,134.6139543056488
8,101.2914309501648
9,170.19503164291382
10,27.554538249969482
11,117.52593231201172
12,83.59206366539001
13,53.64678168296814
14,237.3560860157013
15,116.64550709724426
16,188.3584966659546
17,539.0789172649384
18,210.81542086601257
19,145.34781742095947
20,189.04398894309998
21,142.4069094657898
22,200.53945541381836
23,152.3531575202942
24,105.6488630771637
25,193.74544286727905
26,127.86887049674988
27,141.28237390518188
28,111.00104856491089
29,74.20939922332764
30,78.07079291343689
31,104.20108318328857
32,131.00830268859863
33,191.69927072525024
34,136.31916570663452
35,355.41757559776306
36,153.39936995506287
37,237.18767547607422
38,255.40355896949768
39,263.4206340312958
40,148.29871320724487
41,187.56152367591858
42,209.41253280639648
43,208.1074903011322
44,256.8916425704956
45,128.55458521842957
46,175.31931972503662
47,143.04725003242493
48,104.3630838394165
49,87.03591728210449
50,213.61779880523682
51,207.498370885849
52,341.10259318351746
53,194.68667364120483
54,234.30503368377686
55,391.5190496444702
56,236.18899869918823
57,267.4742772579193
58,215.1138734817505
59,220.20417523384094
60,257.214821100235
61,209.3598906993866
62,266.6183409690857
63,225.60828948020935
64,240.75958728790283
65,298.4535868167877
66,246.23705291748047
67,246.02915787696838
68,457.2047472000122
69,218.67463731765747
70,222.87867784500122
71,372.24647188186646
72,218.31551456451416
73,586.6513683795929
74,210.98045110702515
75,363.9826261997223
76,235.8987386226654
77,272.646112203598
78,252.17653441429138
79,234.5998079776764
80,210.4805669784546
81,289.27235651016235
82,235.67446637153625
83,321.2463848590851
84,238.66108441352844
85,214.66862797737122
86,282.59569025039673
87,272.99658393859863
88,300.1327407360077
89,278.6062741279602
90,301.9169819355011
91,489.8710470199585
92,221.7320601940155
93,451.16259813308716
94,252.0723614692688
95,282.11508297920227
96,265.968031167984
97,214.29357862472534
98,310.83913946151733
99,332.6170823574066
100,448.6451983451843
