,run,max,thresh,ops,score,gen
0,5,0.9810561288305192,0.971245567542214,2.0,0.973397435897436,4
0,13,0.986341463414634,0.9764780487804877,2.0,0.981341463414634,2
0,35,0.9551078799249532,0.9455568011257036,2.0,0.9863993120700438,2
0,20,0.9913414634146342,0.981428048780488,2.0,0.9888414634146344,1
0,28,0.9846441855106812,0.9747977436555744,2.0,0.9795447812777722,3
0,27,0.983961851156973,0.9741222326454032,3.0,0.9813977485928704,5
0,32,0.9789892120075046,0.9691993198874295,2.0,0.9777087242026268,3
0,14,0.9834872124024884,0.9736523402784635,2.0,0.9859599749843652,3
0,2,0.9851797998749218,0.9753280018761725,2.0,0.9814297998749216,0
0,11,0.9824953095684804,0.9726703564727956,2.0,0.9799663852407756,0
0,7,0.986341463414634,0.9764780487804877,2.0,0.9838094121325828,3
0,37,0.987560975609756,0.9776853658536584,2.0,0.9800289243277048,2
0,19,0.9801524390243902,0.9703509146341462,3.0,0.9789329268292682,8
0,22,0.9797420262664164,0.9699446060037522,2.0,0.9759599749843652,2
0,25,0.9864313633520952,0.9765670497185743,3.0,0.983929799874922,3
0,8,0.99,0.9801,2.0,0.987530487804878,5
0,30,0.9814187203468334,0.971604533143365,2.0,0.9789171568696602,1
0,0,0.9148128294469758,0.9056647011525061,2.0,0.961846454786121,0
0,16,0.9824343339587244,0.9726099906191371,2.0,0.9786522826766728,2
0,38,0.99125,0.9813375,2.0,0.9887179487179488,3
0,1,0.9896423751686908,0.9797459514170039,2.0,0.9832609196537307,3
0,17,0.9838703877423388,0.9740316838649155,3.0,0.9750852095059412,2
0,39,0.9852423389618512,0.9753899155722326,2.0,0.976521263289556,0
0,9,0.9862757973733584,0.9764130393996248,2.0,0.9850562851782364,3
0,31,0.985265344411686,0.9754126909675691,2.0,0.985265344411686,4
0,24,0.9850594121325827,0.9752088180112569,2.0,0.9813094121325828,2
0,23,0.9840838023764852,0.9742429643527203,2.0,0.981582238899312,4
0,36,0.9887179487179488,0.9788307692307693,2.0,0.9862179487179488,2
0,18,0.9851524390243902,0.9753009146341463,2.0,0.98390243902439,5
0,10,0.9863719512195122,0.976508231707317,2.0,0.9776829268292684,3
0,6,0.9849663852407756,0.9751167213883678,3.0,0.9824358974358974,2
0,15,0.9815243902439026,0.9717091463414635,2.0,0.9752102876798,3
0,3,0.9861217948717952,0.9762605769230772,2.0,0.9798991557223266,2
0,33,0.9873397435897436,0.9774663461538462,2.0,0.9873397435897436,3
0,26,0.98875,0.9788625,2.0,0.98875,8
0,29,0.9886538461538462,0.9787673076923078,2.0,0.9798702313946216,1
0,21,0.9851813633520952,0.9753295497185742,3.0,0.9826813633520952,2
0,34,0.9850914634146342,0.9752405487804878,2.0,0.9774953095684804,2
0,4,0.9663109756097562,0.9566478658536587,2.0,0.970030487804878,2
0,12,0.9549921826141338,0.9454422607879924,3.0,0.990059412132583,4
