,run,max,thresh,ops,score,gen
0,25,0.9875289243277048,0.9776536350844277,3.0,0.9824968730456536,6
0,30,0.987304565353346,0.9774315196998126,2.0,0.9823639774859289,0
0,8,0.9912179487179488,0.9813057692307693,2.0,0.9861843339587242,4
0,0,0.98875,0.9788625,2.0,0.9799679487179488,3
0,38,0.9838352095059412,0.9739968574108817,2.0,0.9776125703564728,2
0,16,0.9888078486554096,0.9789197701688555,2.0,0.9863062851782364,2
0,11,0.9936858974358976,0.9837490384615386,2.0,0.991121794871795,4
0,7,0.98625,0.9763875,2.0,0.98125,2
0,19,0.9861858974358974,0.9763240384615384,2.0,0.980089899937461,4
0,37,0.983780487804878,0.9739426829268293,2.0,0.9812163852407756,0
0,22,0.9825914634146344,0.972765548780488,2.0,0.9826524390243904,2
0,27,0.9862484365228268,0.9763859521575985,2.0,0.9812468730456536,1
0,32,0.9875,0.9776250000000001,2.0,0.9825,2
0,2,0.98375,0.9739125,2.0,0.98375,3
0,14,0.9899038461538464,0.9800048076923079,2.0,0.9823717948717948,4
0,13,0.9861827704815512,0.9763209427767358,2.0,0.9874343339587242,1
0,5,0.9861763931404496,0.9763146292090451,2.0,0.9872082880747836,2
0,35,0.9861475922451532,0.9762861163227017,2.0,0.9861475922451532,2
0,20,0.991280487804878,0.9813676829268292,2.0,0.9849679487179486,2
0,28,0.985,0.97515,3.0,0.976280487804878,2
0,29,0.983900875547217,0.9740618667917448,2.0,0.9802118511569732,2
0,21,0.9876219512195122,0.9777457317073172,2.0,0.987591463414634,2
0,34,0.9886858974358976,0.9787990384615386,2.0,0.9849663852407756,3
0,12,0.9886538461538462,0.9787673076923078,2.0,0.9861843339587242,3
0,4,0.98625,0.9763875,2.0,0.98375,0
0,3,0.98625,0.9763875,2.0,0.9775,0
0,15,0.985,0.97515,2.0,0.98375,0
0,33,0.9937804878048782,0.9838426829268294,3.0,0.9900304878048782,5
0,26,0.9886843339587242,0.978797490619137,3.0,0.990060975609756,3
0,23,0.96625,0.9565875,2.0,0.975,2
0,18,0.991152282676673,0.9812407598499062,2.0,0.9823061288305192,2
0,36,0.9875000000000002,0.9776250000000002,2.0,0.9875,3
0,10,0.8848280175109442,0.8759797373358348,1.0,0.9338164477798624,3
0,6,0.9875,0.9776250000000001,2.0,0.9825,3
0,1,0.988780487804878,0.9788926829268293,2.0,0.980060975609756,0
0,39,0.990060975609756,0.9801603658536585,2.0,0.9825000000000002,2
0,17,0.9836202313946216,0.9737840290806754,2.0,0.9762101313320828,2
0,31,0.9836186679174485,0.9737824812382739,2.0,0.9810866166353972,2
0,9,0.9136350844277674,0.9044987335834898,3.0,0.9813703877423392,2
0,24,0.9710131332082552,0.9613030018761727,3.0,0.987492182614134,4
