,run,max,thresh,ops,score,gen
0,5,0.9836858974358976,0.9738490384615387,2.0,0.9824663852407756,9
0,13,0.9889329268292684,0.9790435975609757,2.0,0.9889329268292684,12
0,35,0.99125,0.9813375,3.0,0.9887179487179488,3
0,20,0.9896664738770002,0.9797698091382302,2.0,0.9862203585887797,10
0,28,0.9874358974358974,0.9775615384615385,2.0,0.9799358974358976,3
0,27,0.983386232936939,0.9735523706075696,2.0,0.9761272317754988,0
0,32,0.985,0.97515,3.0,0.9812500000000002,4
0,14,0.9864939024390244,0.9766289634146341,2.0,0.9840243902439024,9
0,2,0.9897723906388862,0.9798746667324973,2.0,0.9799537539909812,3
0,11,0.98125,0.9714375,2.0,0.9736858974358974,8
0,7,0.9874679487179489,0.9775932692307694,2.0,0.9786858974358976,6
0,37,0.9851813633520948,0.9753295497185739,2.0,0.9777087242026266,8
0,19,0.9864939024390244,0.9766289634146341,2.0,0.9852118511569732,5
0,22,0.9848686679174486,0.9750199812382742,2.0,0.9761796435272048,5
0,25,0.982530487804878,0.9727051829268292,2.0,0.977530487804878,2
0,8,0.9834599749843652,0.9736253752345215,4.0,0.9736413383364604,2
0,30,0.9861858974358976,0.9763240384615386,3.0,0.9798717948717948,3
0,0,0.985060975609756,0.9752103658536585,3.0,0.9763398999374608,7
0,16,0.9875289243277048,0.9776536350844277,2.0,0.9825594121325828,9
0,38,0.9912500000000002,0.9813375000000002,2.0,0.98875,6
0,1,0.9899679487179488,0.9800682692307693,2.0,0.9849679487179486,0
0,17,0.9865228267667292,0.9766575984990619,2.0,0.9864602876798,6
0,39,0.9852439024390244,0.9753914634146341,2.0,0.981521263289556,3
0,9,0.9899968730456536,0.9800969043151971,2.0,0.9849953095684804,3
0,31,0.990991902834008,0.9810819838056679,3.0,0.9824218143858708,2
0,24,0.9890243902439024,0.9791341463414635,4.0,0.9827392120075048,7
0,23,0.9873397435897436,0.9774663461538462,2.0,0.9797435897435898,6
0,36,0.9886858974358976,0.9787990384615386,2.0,0.9812163852407756,5
0,18,0.9873076923076924,0.9774346153846155,2.0,0.9809920262664166,3
0,10,0.988780487804878,0.9788926829268293,2.0,0.988780487804878,3
0,6,0.9875883364602878,0.9777124530956849,2.0,0.9838672607879924,8
0,15,0.9833958724202628,0.9735619136960602,2.0,0.9772357723577236,0
0,3,0.98625,0.9763875,2.0,0.98,6
0,33,0.9814297998749218,0.9716155018761726,2.0,0.981399312070044,7
0,26,0.9862484365228268,0.9763859521575985,3.0,0.9824984365228268,8
0,29,0.9838094121325828,0.9739713180112569,4.0,0.978839899937461,9
0,21,0.982304565353346,0.9724815196998126,2.0,0.973458411507192,6
0,34,0.9913414634146342,0.981428048780488,2.0,0.9838062851782364,8
0,4,0.9899038461538462,0.9800048076923077,2.0,0.9849022826766728,3
0,12,0.986310975609756,0.9764478658536584,3.0,0.980059412132583,7
