,run,max,thresh,ops,score,gen
0,29,0.99,0.9801,2.0,0.9849679487179488,9
0,21,0.99375,0.9838125,4.0,0.98875,7
0,7,0.987403846153846,0.9775298076923076,3.0,0.9861538461538462,1
0,34,0.9851203877423392,0.9752691838649158,2.0,0.9786522826766728,13
0,12,0.9948717948717948,0.9849230769230768,3.0,0.9874586795318504,6
0,15,0.9924358974358976,0.9825115384615386,2.0,0.9912163852407756,5
0,33,0.99625,0.9862875,3.0,0.9875,7
0,0,0.9387085678549092,0.9293214821763601,4.0,0.9387085678549092,12
0,26,0.9872756410256412,0.9774028846153848,2.0,0.9847756410256412,6
0,8,0.9850594121325827,0.9752088180112569,4.0,0.9900273608505316,13
0,23,0.9900257973733584,0.9801255393996248,3.0,0.983772670419012,5
0,5,0.9862468730456536,0.976384404315197,4.0,0.9812148217636022,11
0,36,0.9899984365228268,0.9800984521575985,2.0,0.98375,9
0,18,0.98875,0.9788625,3.0,0.98,10
0,10,0.9797404627892432,0.9699430581613507,3.0,0.9874616948092558,14
0,17,0.99375,0.9838125,2.0,0.9874038461538464,9
0,39,0.9937773608505316,0.9838395872420262,4.0,0.9849280800500312,7
0,31,0.9949874686716792,0.9850375939849624,3.0,0.9895989974937344,3
0,2,0.9774601313320824,0.9676855300187616,4.0,0.9713946216385242,15
0,24,0.995,0.98505,3.0,0.9861858974358976,14
0,3,0.9914544804788707,0.981539935674082,2.0,0.9851646000554858,10
0,25,0.9900562851782364,0.980155722326454,3.0,0.9837085678549096,4
0,30,0.9864329268292684,0.9765685975609757,2.0,0.9812437460913072,7
0,16,0.9924648217636024,0.9825401735459663,4.0,0.984931207004378,10
0,38,0.9963079603323506,0.986344880729027,3.0,0.9866342685983251,11
0,11,0.9912453095684804,0.9813328564727957,3.0,0.981364133833646,8
0,37,0.99125,0.9813375,2.0,0.98875,9
0,19,0.9865228267667292,0.9766575984990619,3.0,0.9865228267667292,9
0,22,0.99375,0.9838125,3.0,0.9874679487179489,6
0,4,0.9912148217636024,0.9813026735459663,4.0,0.9823671044402752,11
0,9,0.98625,0.9763875,2.0,0.9825,12
0,1,0.98875,0.9788625,2.0,0.980030487804878,8
0,27,0.987591463414634,0.9777155487804876,3.0,0.986310975609756,5
0,32,0.9900000000000002,0.9801000000000002,3.0,0.985,7
0,14,0.984957116054677,0.9751075448941302,3.0,0.9862726704190118,16
0,13,0.9937789243277048,0.9838411350844277,4.0,0.9874984365228268,7
0,35,0.9949679487179488,0.9850182692307693,4.0,0.9874358974358974,8
0,20,0.9900914634146344,0.9801905487804881,3.0,0.9837757973733584,7
0,6,0.992530487804878,0.9826051829268292,2.0,0.9899679487179488,11
0,28,0.9874953095684804,0.9776203564727957,3.0,0.9776477485928704,12
