,run,max,thresh,ops,score,gen
0,11,0.9912420591817254,0.9813296385899081,3.0,0.9899262697080412,9
0,9,0.9859294871794873,0.9760701923076923,3.0,0.9859294871794873,16
0,37,0.989082462253194,0.979191637630662,4.0,0.988769531709198,7
0,19,0.987492182614134,0.9776172607879926,4.0,0.9849906191369604,8
0,1,0.9835209505941214,0.9736857410881802,5.0,0.9772373358348968,12
0,22,0.990030487804878,0.9801301829268292,2.0,0.9875,6
0,25,0.99,0.9801,2.0,0.9825,1
0,6,0.9875,0.9776250000000001,2.0,0.97875,7
0,30,0.989871794871795,0.979973076923077,2.0,0.9824953095684804,11
0,16,0.99,0.9801,3.0,0.985,6
0,38,0.990030487804878,0.9801301829268292,3.0,0.9862484365228268,9
0,13,0.9865808987760208,0.9767150897882606,3.0,0.9836991634809348,9
0,35,0.9862148217636022,0.9763526735459662,4.0,0.9811507191994996,8
0,3,0.9914329268292684,0.9815185975609757,3.0,0.9889008755472172,4
0,20,0.99,0.9801,2.0,0.98125,8
0,28,0.9889008755472172,0.979011866791745,4.0,0.981115540963102,10
0,27,0.9875609756097562,0.9776853658536586,3.0,0.9875609756097562,8
0,4,0.988713258286429,0.9788261257035646,4.0,0.9912453095684804,7
0,32,0.9512500000000002,0.9417375000000001,2.0,0.9512500000000002,18
0,14,0.9889634146341464,0.9790737804878049,2.0,0.9874616948092558,9
0,15,0.9886491557223266,0.9787626641651033,4.0,0.9824890556597876,6
0,5,0.98875,0.9788625,3.0,0.985,3
0,33,0.98875,0.9788625,2.0,0.9849679487179488,10
0,26,0.985030487804878,0.9751801829268292,3.0,0.9774663852407756,7
0,29,0.9899679487179488,0.9800682692307693,3.0,0.9812179487179488,6
0,21,0.99,0.9801,2.0,0.98375,7
0,34,0.98875,0.9788625,3.0,0.98375,7
0,2,0.9860897435897436,0.9762288461538461,3.0,0.9823076923076924,8
0,12,0.9888109756097562,0.9789228658536586,2.0,0.9887484365228268,3
0,17,0.9914589475565084,0.9815443580809433,3.0,0.9865136575021044,8
0,39,0.9861858974358976,0.9763240384615386,3.0,0.9849663852407756,10
0,7,0.986280487804878,0.9764176829268292,2.0,0.9788414634146342,11
0,31,0.9895989974937344,0.979703007518797,3.0,0.98828320802005,6
0,24,0.9886507191994998,0.9787642120075047,4.0,0.9788656973108194,13
0,23,0.9826203877423392,0.9727941838649158,4.0,0.976274233896185,12
0,36,0.9837085678549096,0.9738714821763604,3.0,0.9825515947467168,11
0,0,0.9862789243277048,0.9764161350844277,3.0,0.9775594121325828,10
0,18,0.984931207004378,0.9750818949343342,2.0,0.978742182614134,7
0,8,0.9859615384615384,0.976101923076923,5.0,0.9798030018761728,10
0,10,0.9876188242651658,0.9777426360225141,5.0,0.983899312070044,10
