,run,max,thresh,ops,score,gen
0,26,0.99875,0.9887625,3.0,0.9975304878048782,8
0,6,0.9938109756097562,0.9838728658536586,2.0,0.9913109756097562,8
0,15,0.99625,0.9862875,4.0,0.9912500000000002,9
0,33,0.9937179487179488,0.9837807692307693,2.0,0.9849358974358976,4
0,34,0.9975,0.9875250000000001,4.0,0.9975,8
0,12,0.9975609756097562,0.9875853658536586,4.0,0.9937148217636024,9
0,29,0.995,0.98505,3.0,0.9925,2
0,9,0.9974679487179486,0.9874932692307692,2.0,0.9923397435897436,9
0,1,0.9975,0.9875250000000001,2.0,0.995,8
0,21,0.9987179487179488,0.9887307692307693,2.0,0.9962163852407756,4
0,4,0.9937484365228269,0.9838109521575986,3.0,0.9912789243277048,4
0,24,0.99375,0.9838125,5.0,0.9899038461538462,10
0,39,0.9974679487179486,0.9874932692307692,3.0,0.9974679487179486,7
0,17,0.995,0.98505,2.0,0.9912500000000002,5
0,31,0.90625,0.8971875,3.0,0.9025,15
0,18,0.99875,0.9887625,3.0,0.9913094121325832,6
0,36,0.9937789243277048,0.9838411350844277,3.0,0.9924968730456536,14
0,10,0.9987179487179488,0.9887307692307693,3.0,0.9913078486554096,11
0,23,0.9962163852407756,0.9862542213883678,2.0,0.987492182614134,12
0,3,0.9974358974358974,0.9874615384615385,3.0,0.9937773608505316,8
0,22,0.9987179487179488,0.9887307692307693,2.0,0.9912453095684804,4
0,2,0.9949984365228268,0.9850484521575985,3.0,0.9937163852407755,13
0,11,0.997530487804878,0.9875551829268292,4.0,0.9899343339587242,8
0,19,0.9888062851782364,0.9789182223264541,3.0,0.9962789243277048,15
0,37,0.99875,0.9887625,2.0,0.9949984365228268,7
0,30,0.9975304878048782,0.9875551829268294,4.0,0.988780487804878,12
0,38,0.998780487804878,0.9887926829268293,2.0,0.998780487804878,3
0,16,0.9975000000000002,0.9875250000000002,3.0,0.9975000000000002,7
0,5,0.9938094121325828,0.9838713180112569,4.0,0.9912773608505316,8
0,25,0.9886522826766728,0.9787657598499061,3.0,0.983652282676673,14
0,0,0.9975,0.9875250000000001,3.0,0.9887163852407757,8
0,20,0.9975609756097562,0.9875853658536586,4.0,0.995060975609756,5
0,28,0.9974679487179486,0.9874932692307692,4.0,0.9924968730456536,8
0,8,0.99875,0.9887625,4.0,0.99375,6
0,13,0.9974679487179486,0.9874932692307692,4.0,0.9924984365228268,7
0,35,0.9936136071887034,0.9836774711168164,3.0,0.9846682842189904,10
0,32,0.992530487804878,0.9826051829268292,2.0,0.9874679487179489,11
0,14,0.998780487804878,0.9887926829268293,3.0,0.991280487804878,4
0,27,0.9937789243277048,0.9838411350844277,3.0,0.983841463414634,9
0,7,0.998780487804878,0.9887926829268293,2.0,0.99625,4
