,run,max,thresh,ops,score,gen
0,25,0.99375,0.9838125,2.0,0.9849679487179488,2
0,30,0.987620387742339,0.9777441838649156,3.0,0.9799921826141338,2
0,8,0.9887789243277048,0.9788911350844277,5.0,0.9798686679174484,5
0,0,0.9888414634146342,0.9789530487804878,2.0,0.983871951219512,4
0,38,0.9861796435272046,0.9763178470919325,2.0,0.9823960287679802,5
0,16,0.9899038461538464,0.9800048076923079,3.0,0.9823381801125706,5
0,11,0.9874358974358974,0.9775615384615385,3.0,0.9787148217636024,7
0,7,0.9862132582864293,0.976351125703565,4.0,0.9824616948092558,3
0,19,0.986750412616908,0.9768829084907389,2.0,0.9814872547221712,3
0,37,0.9887453095684804,0.9788578564727956,4.0,0.982522670419012,4
0,22,0.988586616635397,0.978700750469043,2.0,0.9860225140712944,6
0,27,0.9837179487179488,0.9738807692307693,2.0,0.9787484365228268,5
0,32,0.9909581646423752,0.9810485829959514,2.0,0.9847645614975524,3
0,2,0.9912500000000002,0.9813375000000002,4.0,0.98375,4
0,14,0.9888414634146342,0.9789530487804878,3.0,0.9850914634146342,6
0,13,0.9837484365228268,0.9739109521575986,2.0,0.9774984365228268,3
0,5,0.9900304878048782,0.9801301829268294,2.0,0.9900304878048782,2
0,35,0.98625,0.9763875,2.0,0.97875,5
0,20,0.988809412132583,0.9789213180112571,2.0,0.9837468730456536,0
0,28,0.992530487804878,0.9826051829268292,2.0,0.9900304878048782,4
0,29,0.9888993120700438,0.9790103189493433,3.0,0.9888993120700438,9
0,21,0.98858191444841,0.978696095303926,3.0,0.9835160132977848,4
0,34,0.9899984365228268,0.9800984521575985,2.0,0.9812773608505316,5
0,12,0.9923717948717948,0.9824480769230769,3.0,0.9849937460913072,3
0,4,0.9887484365228268,0.9788609521575986,2.0,0.9825289243277048,3
0,3,0.9874358974358974,0.9775615384615385,2.0,0.9836858974358972,3
0,15,0.9851188242651656,0.975267636022514,4.0,0.9774906191369608,8
0,33,0.985,0.97515,2.0,0.9825000000000002,2
0,26,0.9887789243277048,0.9788911350844277,3.0,0.9850594121325827,8
0,23,0.988780487804878,0.9788926829268293,2.0,0.9812773608505316,5
0,18,0.9900304878048782,0.9801301829268294,2.0,0.9862484365228268,6
0,36,0.9899038461538462,0.9800048076923077,2.0,0.9873717948717948,0
0,10,0.987591463414634,0.9777155487804876,2.0,0.980120387742339,0
0,6,0.987771374966497,0.9778936612168321,3.0,0.987771374966497,6
0,1,0.988780487804878,0.9788926829268293,3.0,0.98125,10
0,39,0.9926737575646432,0.9827470199889967,4.0,0.98788751898508,7
0,17,0.9885897435897436,0.9787038461538462,2.0,0.982402282676673,3
0,31,0.9863930464058834,0.9765291159418246,2.0,0.9812985794693112,2
0,9,0.9874984365228268,0.9776234521575985,3.0,0.9861858974358974,3
0,24,0.9875547217010632,0.9776791744840525,3.0,0.9799874921826142,5
