,run,max,thresh,ops,score,gen
0,14,0.9975609756097562,0.9875853658536586,3.0,0.9923076923076924,6
0,32,0.9962163852407756,0.9862542213883678,3.0,0.9886186679174483,12
0,27,0.9962484365228268,0.9862859521575985,3.0,0.9874968730456536,8
0,5,1.0,0.99,3.0,0.9925,7
0,2,1.0,0.99,2.0,1.0,14
0,28,1.0,0.99,4.0,1.0,10
0,20,1.0,0.99,4.0,1.0,18
0,35,1.0,0.99,3.0,0.996341463414634,4
0,13,1.0,0.99,3.0,1.0,5
0,38,1.0,0.99,4.0,1.0,14
0,16,0.9199007191994998,0.9107017120075048,2.0,0.9123061288305192,7
0,30,1.0,0.99,4.0,0.9937484365228266,11
0,25,0.9924679487179487,0.9825432692307693,4.0,0.985060975609756,16
0,7,1.0,0.99,4.0,0.998780487804878,11
0,0,1.0,0.99,4.0,1.0,6
0,8,1.0,0.99,4.0,1.0,14
0,22,0.9212109130706692,0.9119988039399625,4.0,0.9151454033771108,17
0,19,1.0,0.99,4.0,1.0,12
0,37,1.0,0.99,3.0,1.0,11
0,11,1.0,0.99,4.0,0.9937148217636022,9
0,10,0.9912484365228268,0.9813359521575985,5.0,0.9874358974358974,15
0,18,0.9014251094434022,0.8924108583489682,4.0,0.9014251094434022,19
0,36,1.0,0.99,2.0,0.99125,7
0,9,0.9862437460913072,0.9763813086303941,2.0,0.9776766729205756,12
0,23,0.995,0.98505,3.0,0.9900000000000002,9
0,1,0.9325289243277048,0.9232036350844278,3.0,0.9436538461538462,17
0,6,1.0,0.99,3.0,0.9925,7
0,24,0.996341463414634,0.9863780487804877,4.0,0.9975,14
0,31,0.9913109756097562,0.9813978658536586,3.0,0.9911858974358976,14
0,39,0.9925594121325828,0.9826338180112569,2.0,0.9875562851782363,2
0,17,1.0,0.99,4.0,1.0,11
0,12,1.0,0.99,3.0,0.9950594121325828,6
0,34,1.0,0.99,3.0,1.0,3
0,21,1.0,0.99,3.0,0.993780487804878,8
0,3,0.9937789243277048,0.9838411350844277,2.0,0.9849953095684804,10
0,29,0.9912500000000002,0.9813375000000002,2.0,0.98625,7
0,4,0.9975,0.9875250000000001,4.0,0.990028924327705,2
0,26,1.0,0.99,4.0,0.9913094121325832,12
0,33,0.9962804878048782,0.9863176829268294,3.0,0.993810975609756,11
0,15,0.99875,0.9887625,4.0,0.9912500000000002,11
