level_0,index,pipeline,cv_score,generation,holdout_score,holdout_roc_auc_score,type,upper_ci_holdout,lower_ci_holdout,operator_count
3,56,"MultinomialNB(SGDClassifier(OneHotEncoder(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=4, DecisionTreeClassifier__min_samples_leaf=13, DecisionTreeClassifier__min_samples_split=10), OneHotEncoder__minimum_fraction=0.2, OneHotEncoder__sparse=False, OneHotEncoder__threshold=10), SGDClassifier__alpha=0.001, SGDClassifier__eta0=0.01, SGDClassifier__fit_intercept=True, SGDClassifier__l1_ratio=0.25, SGDClassifier__learning_rate=constant, SGDClassifier__loss=log, SGDClassifier__penalty=elasticnet, SGDClassifier__power_t=0.5), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.8167902690426276,22,0.7068965517241379,0.7658962506420133,NSGA-II,0.7654699571487414,0.6483231462995344,4
2,140,"GaussianNB(RandomForestClassifier(MLPClassifier(input_matrix, MLPClassifier__alpha=0.0001, MLPClassifier__learning_rate_init=0.01), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.6000000000000001, RandomForestClassifier__min_samples_leaf=15, RandomForestClassifier__min_samples_split=17, RandomForestClassifier__n_estimators=100))",0.8122121767994409,43,0.7586206896551724,0.8067796610169491,NSGA-II,0.8136855372351792,0.7035558420751655,3
3,87,"MultinomialNB(SelectPercentile(MinMaxScaler(MLPClassifier(input_matrix, MLPClassifier__alpha=0.0001, MLPClassifier__learning_rate_init=0.001)), SelectPercentile__percentile=25), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.8139548392732354,28,0.7629310344827587,0.805341551104263,NSGA-II,0.8176568285602721,0.7082052404052452,4
4,93,"MultinomialNB(MinMaxScaler(RFE(GradientBoostingClassifier(SGDClassifier(input_matrix, SGDClassifier__alpha=0.01, SGDClassifier__eta0=0.1, SGDClassifier__fit_intercept=True, SGDClassifier__l1_ratio=0.0, SGDClassifier__learning_rate=constant, SGDClassifier__loss=log, SGDClassifier__penalty=elasticnet, SGDClassifier__power_t=1.0), GradientBoostingClassifier__learning_rate=0.001, GradientBoostingClassifier__max_depth=2, GradientBoostingClassifier__max_features=0.6000000000000001, GradientBoostingClassifier__min_samples_leaf=10, GradientBoostingClassifier__min_samples_split=7, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=1.0), RFE__ExtraTreesClassifier__criterion=entropy, RFE__ExtraTreesClassifier__max_features=0.6000000000000001, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.5)), MultinomialNB__alpha=0.1, MultinomialNB__fit_prior=False)",0.814411250873515,28,0.6982758620689655,0.7851052901900359,NSGA-II,0.7573409182377687,0.6392108059001623,5
3,87,"GaussianNB(SelectFwe(MLPClassifier(MLPClassifier(XGBClassifier(input_matrix, XGBClassifier__learning_rate=1.0, XGBClassifier__max_depth=1, XGBClassifier__min_child_weight=15, XGBClassifier__n_estimators=100, XGBClassifier__n_jobs=1, XGBClassifier__subsample=0.25, XGBClassifier__verbosity=0), MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=0.01), MLPClassifier__alpha=0.0001, MLPClassifier__learning_rate_init=0.1), SelectFwe__alpha=0.033))",0.8117789133473096,27,0.7629310344827587,0.8126348228043143,NSGA-II,0.8176568285602721,0.7082052404052452,5
3,122,"MultinomialNB(SelectFwe(MLPClassifier(MLPClassifier(input_matrix, MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=0.01), MLPClassifier__alpha=0.1, MLPClassifier__learning_rate_init=0.1), SelectFwe__alpha=0.007), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8118605870020964,34,0.7025862068965517,0.8136620441705187,NSGA-II,0.7614085664670778,0.6437638473260257,4
2,73,"MultinomialNB(RFE(LinearSVC(input_matrix, LinearSVC__C=0.5, LinearSVC__dual=True, LinearSVC__loss=hinge, LinearSVC__penalty=l2, LinearSVC__tol=0.01), RFE__ExtraTreesClassifier__criterion=entropy, RFE__ExtraTreesClassifier__max_features=0.35000000000000003, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.7000000000000001), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8096540880503145,29,0.7370689655172413,0.8101694915254237,NSGA-II,0.7937172896984496,0.6804206413360331,3
4,308,"MultinomialNB(SelectFwe(SelectPercentile(MLPClassifier(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=False, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=0.35000000000000003, ExtraTreesClassifier__min_samples_leaf=18, ExtraTreesClassifier__min_samples_split=19, ExtraTreesClassifier__n_estimators=100), MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=0.1), SelectPercentile__percentile=28), SelectFwe__alpha=0.009000000000000001), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8254074947589098,72,0.7370689655172413,0.7905495634309193,Lexicase,0.7937172896984496,0.6804206413360331,5
2,29,"MultinomialNB(SelectFwe(MLPClassifier(input_matrix, MLPClassifier__alpha=0.1, MLPClassifier__learning_rate_init=0.1), SelectFwe__alpha=0.049), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8098567435359888,13,0.7112068965517241,0.8064714946070878,Lexicase,0.7695250101442952,0.652888782959153,3
2,32,"MultinomialNB(SelectPercentile(SGDClassifier(input_matrix, SGDClassifier__alpha=0.001, SGDClassifier__eta0=1.0, SGDClassifier__fit_intercept=False, SGDClassifier__l1_ratio=0.0, SGDClassifier__learning_rate=constant, SGDClassifier__loss=log, SGDClassifier__penalty=elasticnet, SGDClassifier__power_t=50.0), SelectPercentile__percentile=31), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8179585953878407,13,0.6896551724137931,0.7955829481253209,Lexicase,0.7491871532887321,0.6301231915388542,3
3,111,"MultinomialNB(RandomForestClassifier(MaxAbsScaler(SelectFwe(input_matrix, SelectFwe__alpha=0.037)), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.7500000000000001, RandomForestClassifier__min_samples_leaf=19, RandomForestClassifier__min_samples_split=17, RandomForestClassifier__n_estimators=100), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8122938504542278,35,0.7155172413793104,0.7867488443759629,Lexicase,0.7735736418475396,0.6574608409110811,4
1,5,"MultinomialNB(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=True, ExtraTreesClassifier__criterion=gini, ExtraTreesClassifier__max_features=0.25, ExtraTreesClassifier__min_samples_leaf=6, ExtraTreesClassifier__min_samples_split=19, ExtraTreesClassifier__n_estimators=100), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7901816911250874,3,0.7370689655172413,0.8038007190549563,Lexicase,0.7937172896984496,0.6804206413360331,2
2,14,"MultinomialNB(SelectFwe(MLPClassifier(input_matrix, MLPClassifier__alpha=0.0001, MLPClassifier__learning_rate_init=0.001), SelectFwe__alpha=0.032), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8072073724668065,5,0.7844827586206896,0.8171545968156138,Lexicase,0.8373936149263144,0.7315719023150649,3
4,67,"MultinomialNB(RandomForestClassifier(SelectFwe(SelectFwe(MLPClassifier(input_matrix, MLPClassifier__alpha=0.1, MLPClassifier__learning_rate_init=1.0), SelectFwe__alpha=0.049), SelectFwe__alpha=0.033), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.8500000000000001, RandomForestClassifier__min_samples_leaf=14, RandomForestClassifier__min_samples_split=14, RandomForestClassifier__n_estimators=100), MultinomialNB__alpha=0.01, MultinomialNB__fit_prior=False)",0.8186884171907757,20,0.7241379310344828,0.7921931176168464,Lexicase,0.781651288588195,0.6666245734807705,5
2,81,"MultinomialNB(Normalizer(MLPClassifier(input_matrix, MLPClassifier__alpha=0.1, MLPClassifier__learning_rate_init=0.001), Normalizer__norm=max), MultinomialNB__alpha=0.01, MultinomialNB__fit_prior=False)",0.8047134870719777,28,0.7543103448275862,0.8192090395480226,Lexicase,0.8097066177435026,0.6989140719116698,3
3,41,"MultinomialNB(MLPClassifier(RFE(SGDClassifier(input_matrix, SGDClassifier__alpha=0.01, SGDClassifier__eta0=0.1, SGDClassifier__fit_intercept=True, SGDClassifier__l1_ratio=1.0, SGDClassifier__learning_rate=invscaling, SGDClassifier__loss=hinge, SGDClassifier__penalty=elasticnet, SGDClassifier__power_t=50.0), RFE__ExtraTreesClassifier__criterion=gini, RFE__ExtraTreesClassifier__max_features=0.3, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.55), MLPClassifier__alpha=0.0001, MLPClassifier__learning_rate_init=0.01), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8101406359189379,16,0.7327586206896551,0.8240369799691833,Lexicase,0.7897021524413496,0.6758150889379607,4
3,87,"MultinomialNB(PolynomialFeatures(RFE(SelectPercentile(input_matrix, SelectPercentile__percentile=65), RFE__ExtraTreesClassifier__criterion=entropy, RFE__ExtraTreesClassifier__max_features=0.25, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.25), PolynomialFeatures__degree=2, PolynomialFeatures__include_bias=False, PolynomialFeatures__interaction_only=False), MultinomialNB__alpha=0.01, MultinomialNB__fit_prior=True)",0.8198453878406708,24,0.7025862068965517,0.8021571648690293,Lexicase,0.7614085664670778,0.6437638473260257,4
1,15,"MultinomialNB(CombineDFs(input_matrix, MLPClassifier(CombineDFs(input_matrix, input_matrix), MLPClassifier__alpha=0.0001, MLPClassifier__learning_rate_init=0.001)), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.8003895877009084,7,0.7198275862068966,0.7940421160760144,Lexicase,0.777615765015621,0.6620394073981721,2
2,92,"MultinomialNB(SelectFwe(RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.8, RandomForestClassifier__min_samples_leaf=19, RandomForestClassifier__min_samples_split=17, RandomForestClassifier__n_estimators=100), SelectFwe__alpha=0.021), MultinomialNB__alpha=0.1, MultinomialNB__fit_prior=False)",0.8138915094339623,32,0.7327586206896551,0.7892141756548536,Lexicase,0.7897021524413496,0.6758150889379607,3
3,34,"MultinomialNB(RandomForestClassifier(SelectFwe(MLPClassifier(input_matrix, MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=1.0), SelectFwe__alpha=0.038), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.7500000000000001, RandomForestClassifier__min_samples_leaf=17, RandomForestClassifier__min_samples_split=19, RandomForestClassifier__n_estimators=100), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8114434835779175,13,0.728448275862069,0.7954802259887006,Lexicase,0.7856801174936601,0.6712164342304778,4
2,12,"BernoulliNB(LinearSVC(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=4, DecisionTreeClassifier__min_samples_leaf=14, DecisionTreeClassifier__min_samples_split=6), LinearSVC__C=0.1, LinearSVC__dual=True, LinearSVC__loss=hinge, LinearSVC__penalty=l2, LinearSVC__tol=0.001), BernoulliNB__alpha=0.01, BernoulliNB__fit_prior=False)",0.7994295946890286,6,0.6939655172413793,0.7978428351309708,Lexicase,0.753267089289461,0.6346639451932977,3
2,55,"DecisionTreeClassifier(CombineDFs(SelectPercentile(MLPClassifier(input_matrix, MLPClassifier__alpha=0.001, MLPClassifier__learning_rate_init=0.01), SelectPercentile__percentile=21), input_matrix), DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=1, DecisionTreeClassifier__min_samples_leaf=17, DecisionTreeClassifier__min_samples_split=14)",0.8252865129280224,20,0.771551724137931,0.7443759630200308,Lexicase,0.8255759489943363,0.7175274992815258,3
2,143,"BernoulliNB(DecisionTreeClassifier(Normalizer(input_matrix, Normalizer__norm=max), DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=5, DecisionTreeClassifier__min_samples_leaf=20, DecisionTreeClassifier__min_samples_split=19), BernoulliNB__alpha=0.01, BernoulliNB__fit_prior=False)",0.8091802061495459,48,0.7198275862068966,0.7768875192604007,Lexicase,0.777615765015621,0.6620394073981721,3
2,73,"MultinomialNB(SelectPercentile(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=4, DecisionTreeClassifier__min_samples_leaf=16, DecisionTreeClassifier__min_samples_split=14), SelectPercentile__percentile=32), MultinomialNB__alpha=0.01, MultinomialNB__fit_prior=False)",0.8108066911250873,26,0.6982758620689655,0.7925012840267078,Lexicase,0.7573409182377687,0.6392108059001623,3
2,38,"MultinomialNB(CombineDFs(input_matrix, SelectPercentile(CombineDFs(input_matrix, MLPClassifier(input_matrix, MLPClassifier__alpha=0.1, MLPClassifier__learning_rate_init=0.01)), SelectPercentile__percentile=19)), MultinomialNB__alpha=0.01, MultinomialNB__fit_prior=False)",0.8090994060097835,13,0.7370689655172413,0.8055469953775038,Lexicase,0.7937172896984496,0.6804206413360331,3
2,29,"MultinomialNB(MinMaxScaler(RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=1.0, RandomForestClassifier__min_samples_leaf=17, RandomForestClassifier__min_samples_split=14, RandomForestClassifier__n_estimators=100)), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8068304507337526,11,0.7241379310344828,0.7980482794042116,Lexicase,0.781651288588195,0.6666245734807705,3
2,12,"MultinomialNB(SelectPercentile(RFE(input_matrix, RFE__ExtraTreesClassifier__criterion=entropy, RFE__ExtraTreesClassifier__max_features=0.35000000000000003, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.6500000000000001), SelectPercentile__percentile=62), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8004297693920336,6,0.6982758620689655,0.8173600410888547,Lexicase,0.7573409182377687,0.6392108059001623,3
3,105,"MultinomialNB(SelectFwe(RandomForestClassifier(MLPClassifier(input_matrix, MLPClassifier__alpha=0.1, MLPClassifier__learning_rate_init=0.5), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.6000000000000001, RandomForestClassifier__min_samples_leaf=14, RandomForestClassifier__min_samples_split=5, RandomForestClassifier__n_estimators=100), SelectFwe__alpha=0.049), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8207376834381552,33,0.7241379310344828,0.7926040061633283,Lexicase,0.781651288588195,0.6666245734807705,4
2,23,"MultinomialNB(SelectFwe(SGDClassifier(input_matrix, SGDClassifier__alpha=0.01, SGDClassifier__eta0=0.01, SGDClassifier__fit_intercept=True, SGDClassifier__l1_ratio=0.5, SGDClassifier__learning_rate=constant, SGDClassifier__loss=modified_huber, SGDClassifier__penalty=elasticnet, SGDClassifier__power_t=0.1), SelectFwe__alpha=0.036000000000000004), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8165238469601677,9,0.6896551724137931,0.8029789419619928,Lexicase,0.7491871532887321,0.6301231915388542,3
3,173,"MultinomialNB(CombineDFs(CombineDFs(input_matrix, GaussianNB(SelectPercentile(CombineDFs(SGDClassifier(input_matrix, SGDClassifier__alpha=0.001, SGDClassifier__eta0=1.0, SGDClassifier__fit_intercept=False, SGDClassifier__l1_ratio=0.5, SGDClassifier__learning_rate=invscaling, SGDClassifier__loss=modified_huber, SGDClassifier__penalty=elasticnet, SGDClassifier__power_t=0.1), input_matrix), SelectPercentile__percentile=9))), input_matrix), MultinomialNB__alpha=0.1, MultinomialNB__fit_prior=False)",0.811859713487072,48,0.728448275862069,0.7923472008217771,Lexicase,0.7856801174936601,0.6712164342304778,4
3,54,"MultinomialNB(MLPClassifier(RFE(MaxAbsScaler(input_matrix), RFE__ExtraTreesClassifier__criterion=entropy, RFE__ExtraTreesClassifier__max_features=0.05, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.8500000000000001), MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=0.1), MultinomialNB__alpha=0.1, MultinomialNB__fit_prior=False)",0.8172182914046122,19,0.75,0.7813045711350796,Lexicase,0.8057202062030494,0.6942797937969506,4
3,134,"MultinomialNB(SelectFwe(RandomForestClassifier(SGDClassifier(input_matrix, SGDClassifier__alpha=0.01, SGDClassifier__eta0=0.01, SGDClassifier__fit_intercept=True, SGDClassifier__l1_ratio=0.25, SGDClassifier__learning_rate=invscaling, SGDClassifier__loss=hinge, SGDClassifier__penalty=elasticnet, SGDClassifier__power_t=0.5), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.8, RandomForestClassifier__min_samples_leaf=19, RandomForestClassifier__min_samples_split=19, RandomForestClassifier__n_estimators=100), SelectFwe__alpha=0.049), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8171553983228511,45,0.7370689655172413,0.7932203389830509,Lexicase,0.7937172896984496,0.6804206413360331,4
3,321,"MultinomialNB(RandomForestClassifier(SelectPercentile(SGDClassifier(input_matrix, SGDClassifier__alpha=0.001, SGDClassifier__eta0=1.0, SGDClassifier__fit_intercept=False, SGDClassifier__l1_ratio=1.0, SGDClassifier__learning_rate=constant, SGDClassifier__loss=hinge, SGDClassifier__penalty=elasticnet, SGDClassifier__power_t=50.0), SelectPercentile__percentile=24), RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.8500000000000001, RandomForestClassifier__min_samples_leaf=19, RandomForestClassifier__min_samples_split=6, RandomForestClassifier__n_estimators=100), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.8178908979734452,91,0.7198275862068966,0.7986646122239344,Lexicase,0.777615765015621,0.6620394073981721,4
2,81,"XGBClassifier(GradientBoostingClassifier(MLPClassifier(input_matrix, MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=0.01), GradientBoostingClassifier__learning_rate=0.001, GradientBoostingClassifier__max_depth=3, GradientBoostingClassifier__max_features=0.55, GradientBoostingClassifier__min_samples_leaf=3, GradientBoostingClassifier__min_samples_split=7, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.9500000000000001), XGBClassifier__learning_rate=0.001, XGBClassifier__max_depth=4, XGBClassifier__min_child_weight=20, XGBClassifier__n_estimators=100, XGBClassifier__n_jobs=1, XGBClassifier__subsample=0.3, XGBClassifier__verbosity=0)",0.8280402690426276,32,0.7629310344827587,0.7938366718027736,Lexicase,0.8176568285602721,0.7082052404052452,3
1,13,"MultinomialNB(RandomForestClassifier(input_matrix, RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.25, RandomForestClassifier__min_samples_leaf=17, RandomForestClassifier__min_samples_split=3, RandomForestClassifier__n_estimators=100), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7971781097134871,7,0.7155172413793104,0.8046224961479198,Lexicase,0.7735736418475396,0.6574608409110811,2
2,68,"MultinomialNB(GradientBoostingClassifier(SGDClassifier(input_matrix, SGDClassifier__alpha=0.001, SGDClassifier__eta0=0.01, SGDClassifier__fit_intercept=False, SGDClassifier__l1_ratio=0.5, SGDClassifier__learning_rate=constant, SGDClassifier__loss=hinge, SGDClassifier__penalty=elasticnet, SGDClassifier__power_t=0.5), GradientBoostingClassifier__learning_rate=0.1, GradientBoostingClassifier__max_depth=1, GradientBoostingClassifier__max_features=0.6500000000000001, GradientBoostingClassifier__min_samples_leaf=16, GradientBoostingClassifier__min_samples_split=17, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.7500000000000001), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8030808874912649,24,0.7198275862068966,0.8133538777606574,Lexicase,0.777615765015621,0.6620394073981721,3
2,32,"GaussianNB(ExtraTreesClassifier(MLPClassifier(input_matrix, MLPClassifier__alpha=0.1, MLPClassifier__learning_rate_init=0.01), ExtraTreesClassifier__bootstrap=True, ExtraTreesClassifier__criterion=gini, ExtraTreesClassifier__max_features=0.7000000000000001, ExtraTreesClassifier__min_samples_leaf=6, ExtraTreesClassifier__min_samples_split=10, ExtraTreesClassifier__n_estimators=100))",0.8145794025157234,11,0.75,0.8174114021571648,Lexicase,0.8057202062030494,0.6942797937969506,3
2,286,"MultinomialNB(SelectPercentile(ExtraTreesClassifier(input_matrix, ExtraTreesClassifier__bootstrap=True, ExtraTreesClassifier__criterion=entropy, ExtraTreesClassifier__max_features=0.6500000000000001, ExtraTreesClassifier__min_samples_leaf=14, ExtraTreesClassifier__min_samples_split=16, ExtraTreesClassifier__n_estimators=100), SelectPercentile__percentile=26), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8172532320055905,89,0.7112068965517241,0.7864406779661016,Lexicase,0.7695250101442952,0.652888782959153,3
2,43,"MultinomialNB(SelectFwe(MLPClassifier(input_matrix, MLPClassifier__alpha=0.01, MLPClassifier__learning_rate_init=0.01), SelectFwe__alpha=0.032), MultinomialNB__alpha=0.1, MultinomialNB__fit_prior=False)",0.8170392208245982,15,0.7112068965517241,0.8139702105803801,Lexicase,0.7695250101442952,0.652888782959153,3
2,39,"MultinomialNB(GradientBoostingClassifier(RFE(input_matrix, RFE__ExtraTreesClassifier__criterion=entropy, RFE__ExtraTreesClassifier__max_features=0.2, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.7500000000000001), GradientBoostingClassifier__learning_rate=0.1, GradientBoostingClassifier__max_depth=2, GradientBoostingClassifier__max_features=0.3, GradientBoostingClassifier__min_samples_leaf=20, GradientBoostingClassifier__min_samples_split=14, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.1), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.8102917540181691,16,0.728448275862069,0.7985618900873138,Lexicase,0.7856801174936601,0.6712164342304778,3
2,28,"MultinomialNB(RFE(MLPClassifier(input_matrix, MLPClassifier__alpha=0.0001, MLPClassifier__learning_rate_init=0.01), RFE__ExtraTreesClassifier__criterion=entropy, RFE__ExtraTreesClassifier__max_features=0.05, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.2), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8118016247379455,11,0.7327586206896551,0.8047252182845402,Lexicase,0.7897021524413496,0.6758150889379607,3
4,134,"BernoulliNB(GaussianNB(Binarizer(XGBClassifier(CombineDFs(DecisionTreeClassifier(input_matrix, DecisionTreeClassifier__criterion=entropy, DecisionTreeClassifier__max_depth=3, DecisionTreeClassifier__min_samples_leaf=12, DecisionTreeClassifier__min_samples_split=6), CombineDFs(input_matrix, input_matrix)), XGBClassifier__learning_rate=0.01, XGBClassifier__max_depth=2, XGBClassifier__min_child_weight=16, XGBClassifier__n_estimators=100, XGBClassifier__n_jobs=1, XGBClassifier__subsample=0.9000000000000001, XGBClassifier__verbosity=0), Binarizer__threshold=0.25)), BernoulliNB__alpha=0.01, BernoulliNB__fit_prior=False)",0.8169466282320057,32,0.7241379310344828,0.7983050847457628,Lexicase,0.781651288588195,0.6666245734807705,5
3,90,"MultinomialNB(RandomForestClassifier(MultinomialNB(SelectFwe(input_matrix, SelectFwe__alpha=0.039), MultinomialNB__alpha=100.0, MultinomialNB__fit_prior=True), RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.7500000000000001, RandomForestClassifier__min_samples_leaf=19, RandomForestClassifier__min_samples_split=11, RandomForestClassifier__n_estimators=100), MultinomialNB__alpha=0.01, MultinomialNB__fit_prior=False)",0.8122711390635919,25,0.7456896551724138,0.7943502824858757,Lexicase,0.801726432542426,0.6896528778024016,4
2,38,"MultinomialNB(RandomForestClassifier(SelectFwe(input_matrix, SelectFwe__alpha=0.026000000000000002), RandomForestClassifier__bootstrap=True, RandomForestClassifier__criterion=gini, RandomForestClassifier__max_features=0.55, RandomForestClassifier__min_samples_leaf=13, RandomForestClassifier__min_samples_split=7, RandomForestClassifier__n_estimators=100), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8120221872816213,16,0.7155172413793104,0.7938366718027735,Lexicase,0.7735736418475396,0.6574608409110811,3
3,86,"MultinomialNB(VarianceThreshold(RandomForestClassifier(SelectFwe(input_matrix, SelectFwe__alpha=0.049), RandomForestClassifier__bootstrap=False, RandomForestClassifier__criterion=entropy, RandomForestClassifier__max_features=0.6500000000000001, RandomForestClassifier__min_samples_leaf=19, RandomForestClassifier__min_samples_split=12, RandomForestClassifier__n_estimators=100), VarianceThreshold__threshold=0.0001), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8163395352900069,28,0.7456896551724138,0.7923985618900874,Lexicase,0.801726432542426,0.6896528778024016,4
2,21,"MultinomialNB(SelectFwe(MLPClassifier(input_matrix, MLPClassifier__alpha=0.001, MLPClassifier__learning_rate_init=0.01), SelectFwe__alpha=0.049), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.814365391334731,8,0.7931034482758621,0.8109912686183873,Lexicase,0.8452293551995675,0.7409775413521567,3
2,163,"MultinomialNB(SelectPercentile(CombineDFs(input_matrix, GradientBoostingClassifier(input_matrix, GradientBoostingClassifier__learning_rate=0.5, GradientBoostingClassifier__max_depth=6, GradientBoostingClassifier__max_features=0.6000000000000001, GradientBoostingClassifier__min_samples_leaf=3, GradientBoostingClassifier__min_samples_split=15, GradientBoostingClassifier__n_estimators=100, GradientBoostingClassifier__subsample=0.25)), SelectPercentile__percentile=31), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8155280398322852,59,0.6939655172413793,0.7905495634309194,Lexicase,0.753267089289461,0.6346639451932977,3
2,42,"MultinomialNB(SGDClassifier(MLPClassifier(input_matrix, MLPClassifier__alpha=0.0001, MLPClassifier__learning_rate_init=0.001), SGDClassifier__alpha=0.001, SGDClassifier__eta0=1.0, SGDClassifier__fit_intercept=True, SGDClassifier__l1_ratio=0.25, SGDClassifier__learning_rate=invscaling, SGDClassifier__loss=perceptron, SGDClassifier__penalty=elasticnet, SGDClassifier__power_t=0.5), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.7968483577917541,16,0.7456896551724138,0.8223934257832564,Lexicase,0.801726432542426,0.6896528778024016,3
2,39,"MultinomialNB(CombineDFs(OneHotEncoder(RFE(input_matrix, RFE__ExtraTreesClassifier__criterion=gini, RFE__ExtraTreesClassifier__max_features=0.45, RFE__ExtraTreesClassifier__n_estimators=100, RFE__step=0.3), OneHotEncoder__minimum_fraction=0.25, OneHotEncoder__sparse=False, OneHotEncoder__threshold=10), input_matrix), MultinomialNB__alpha=0.001, MultinomialNB__fit_prior=False)",0.8047645877009085,15,0.7413793103448276,0.799280945043657,Lexicase,0.7977254208502798,0.6850331998393755,3
3,201,"MultinomialNB(SelectFwe(DecisionTreeClassifier(MLPClassifier(input_matrix, MLPClassifier__alpha=0.0001, MLPClassifier__learning_rate_init=0.1), DecisionTreeClassifier__criterion=gini, DecisionTreeClassifier__max_depth=1, DecisionTreeClassifier__min_samples_leaf=5, DecisionTreeClassifier__min_samples_split=15), SelectFwe__alpha=0.035), MultinomialNB__alpha=1.0, MultinomialNB__fit_prior=False)",0.8245973095737247,63,0.6982758620689655,0.8119157678479711,Lexicase,0.7573409182377687,0.6392108059001623,4
