,run,max,thresh,ops,score,gen
0,28,0.9924679487179487,0.9825432692307693,4.0,0.9911858974358976,6
0,3,0.990030487804878,0.9801301829268292,3.0,0.986280487804878,7
0,20,0.9914634146341464,0.9815487804878049,3.0,0.9914634146341464,7
0,35,0.9875914634146342,0.9777155487804878,3.0,0.9787468730456534,5
0,13,0.9923076923076924,0.9823846153846155,3.0,0.98364602876798,4
0,14,0.9913398999374607,0.9814265009380861,4.0,0.9875273608505316,8
0,32,0.9926829268292682,0.9827560975609755,4.0,0.990059412132583,14
0,27,0.9875578486554096,0.9776822701688556,2.0,0.9800547217010632,11
0,4,0.987620387742339,0.9777441838649156,3.0,0.9787406191369608,9
0,9,0.9886202313946216,0.9787340290806754,3.0,0.9788062851782364,7
0,1,0.9912804878048782,0.9813676829268294,3.0,0.9862163852407756,11
0,22,0.9937163852407755,0.9837792213883678,2.0,0.9886522826766728,17
0,19,0.9899937460913072,0.9800938086303941,4.0,0.9863352095059412,13
0,37,0.9936858974358976,0.9837490384615386,3.0,0.9850914634146342,10
0,11,0.9850683227769236,0.9752176395491543,7.0,0.9784940775954896,15
0,38,0.9937804878048782,0.9838426829268294,4.0,0.9875289243277048,9
0,16,0.9862468730456536,0.976384404315197,2.0,0.9786186679174484,4
0,30,0.9924679487179487,0.9825432692307693,4.0,0.9874968730456536,10
0,25,0.9899679487179488,0.9800682692307693,2.0,0.9837484365228268,4
0,6,0.9912179487179488,0.9813057692307693,2.0,0.9850898999374608,9
0,24,0.9925898999374608,0.9826640009380863,6.0,0.9900257973733584,10
0,7,0.98875,0.9788625,2.0,0.98625,11
0,31,0.922489837398374,0.9132649390243902,4.0,0.9134591932457788,16
0,39,0.9761491557223266,0.9663876641651034,3.0,0.974992182614134,17
0,17,0.9562163852407756,0.9466542213883679,4.0,0.947434333958724,13
0,10,0.990030487804878,0.9801301829268292,3.0,0.9836522826766728,3
0,18,0.9639282363977486,0.9542889540337711,5.0,0.9550562851782364,19
0,36,0.9812085678549094,0.9713964821763603,2.0,0.9799874921826142,9
0,0,0.995,0.98505,3.0,0.98875,14
0,23,0.9899038461538462,0.9800048076923077,4.0,0.9811538461538462,12
0,8,0.9900578486554096,0.9801572701688555,3.0,0.9912453095684804,14
0,26,0.9902134146341464,0.9803112804878049,3.0,0.9902134146341464,9
0,5,0.990030487804878,0.9801301829268292,3.0,0.9874663852407756,9
0,33,0.9884278002699056,0.9785435222672065,4.0,0.9859887758796616,5
0,15,0.9897098515519568,0.9798127530364372,2.0,0.9847067245976104,4
0,12,0.99,0.9801,4.0,0.9912500000000002,11
0,34,0.9739587242026266,0.9642191369606004,3.0,0.9677986241400875,11
0,2,0.98875,0.9788625,5.0,0.9874358974358974,14
0,21,0.9900304878048782,0.9801301829268294,4.0,0.9812804878048782,8
0,29,0.9899679487179488,0.9800682692307693,3.0,0.9899679487179488,3
