,run,max,thresh,ops,score,gen
0,21,0.995,0.98505,2.0,0.9912179487179488,7
0,29,0.9975,0.9875250000000001,3.0,0.9949358974358974,4
0,12,0.995030487804878,0.9850801829268292,2.0,0.99375,0
0,6,0.9975,0.9875250000000001,2.0,0.9937179487179486,2
0,34,0.998780487804878,0.9887926829268293,2.0,0.9949968730456537,1
0,33,0.9949584326670332,0.9850088483403628,2.0,0.9886685522436484,3
0,1,0.9975609756097562,0.9875853658536586,2.0,0.9963079603323506,0
0,15,0.996280487804878,0.9863176829268292,2.0,0.992530487804878,5
0,9,0.9949968730456537,0.9850469043151971,2.0,0.9949968730456537,3
0,26,0.9975609756097562,0.9875853658536586,2.0,0.9949968730456537,1
0,23,0.9975609756097562,0.9875853658536586,2.0,0.9938016946681902,6
0,10,0.99625,0.9862875,3.0,0.99125,6
0,36,0.9974984365228268,0.9875234521575985,2.0,0.9887132582864292,1
0,4,0.996280487804878,0.9863176829268292,2.0,0.992560975609756,3
0,18,0.9974984365228268,0.9875234521575985,3.0,0.9974984365228268,4
0,3,0.9975,0.9875250000000001,3.0,0.992530487804878,2
0,31,0.996280487804878,0.9863176829268292,2.0,0.9887179487179488,6
0,17,0.9962484365228268,0.9862859521575985,2.0,0.9925273608505316,0
0,39,0.9962484365228268,0.9862859521575985,2.0,0.9949984365228268,4
0,24,0.9975,0.9875250000000001,3.0,0.9899648217636025,15
0,25,0.996280487804878,0.9863176829268292,4.0,0.996280487804878,7
0,16,0.996280487804878,0.9863176829268292,2.0,0.996280487804878,1
0,38,0.99625,0.9862875,2.0,0.995,9
0,30,0.99875,0.9887625,2.0,0.9975,0
0,2,0.99625,0.9862875,3.0,0.99375,5
0,5,0.9987179487179488,0.9887307692307693,2.0,0.9949663852407754,2
0,37,0.995,0.98505,2.0,0.992530487804878,5
0,19,0.992399032289918,0.9824750419670188,2.0,0.9898637306211118,2
0,11,0.9937163852407755,0.9837792213883678,2.0,0.988713258286429,0
0,22,0.9974358974358974,0.9874615384615385,2.0,0.9937148217636022,3
0,27,0.9975,0.9875250000000001,4.0,0.98875,5
0,14,0.9949984365228268,0.9850484521575985,2.0,0.9912773608505316,5
0,8,0.99875,0.9887625,2.0,0.9900609756097564,0
0,0,0.9974679487179486,0.9874932692307692,3.0,0.9938109756097562,1
0,32,0.9974984365228268,0.9875234521575985,3.0,0.9962789243277048,3
0,35,0.9974984365228268,0.9875234521575985,2.0,0.9962179487179488,4
0,7,0.9937468730456536,0.983809404315197,2.0,0.9924648217636024,2
0,13,0.997530487804878,0.9875551829268292,2.0,0.9974679487179486,3
0,28,0.996280487804878,0.9863176829268292,2.0,0.990028924327705,2
0,20,0.995,0.98505,2.0,0.99375,2
