,run,max,thresh,ops,score,gen
0,27,0.9899632582864292,0.9800636257035649,3.0,0.9874984365228268,7
0,2,0.998780487804878,0.9887926829268293,3.0,0.998780487804878,3
0,14,0.99875,0.9887625,3.0,0.99875,3
0,32,1.0,0.99,3.0,0.9974679487179486,18
0,35,0.9787468730456534,0.9689594043151969,2.0,0.9774953095684802,11
0,13,0.9862101313320826,0.9763480300187617,2.0,0.9773014383989996,8
0,28,1.0,0.99,3.0,0.99875,15
0,5,0.99875,0.9887625,3.0,0.99875,7
0,20,0.9987179487179488,0.9887307692307693,4.0,0.9949663852407756,7
0,0,0.978737492182614,0.9689501172607878,3.0,0.9838047217010631,3
0,25,1.0,0.99,2.0,0.9912804878048782,2
0,8,0.9975000000000002,0.9875250000000002,3.0,0.993780487804878,19
0,16,0.99875,0.9887625,3.0,0.9925,8
0,38,0.9673256722951846,0.9576524155722328,3.0,0.967330362726704,6
0,30,1.0,0.99,3.0,0.995,3
0,37,0.9851219512195122,0.975270731707317,3.0,0.9912789243277048,3
0,19,0.96130315822389,0.9516901266416511,4.0,0.9699632582864288,8
0,11,0.99875,0.9887625,2.0,0.9975,4
0,22,0.9888094121325828,0.9789213180112569,3.0,0.9924358974358976,3
0,7,0.9288453721075672,0.9195569183864916,4.0,0.9299046278924328,7
0,23,0.9787297747182216,0.9689424769710394,2.0,0.9789220941659966,3
0,6,0.9974679487179487,0.9874932692307693,3.0,0.9875562851782366,16
0,10,0.9535983427141964,0.9440623592870544,2.0,0.9485358036272672,17
0,36,0.8688141025641025,0.8601259615384614,2.0,0.9348467792370232,0
0,18,0.977403846153846,0.9676298076923076,2.0,0.9699663852407754,10
0,31,0.987620387742339,0.9777441838649156,4.0,0.9862757973733582,4
0,17,0.99875,0.9887625,2.0,0.99875,7
0,39,0.9987179487179488,0.9887307692307693,3.0,0.9974021592442645,7
0,9,0.995,0.98505,3.0,0.9888109756097562,17
0,1,0.998780487804878,0.9887926829268293,3.0,0.9913078486554096,3
0,24,0.995060975609756,0.9851103658536585,2.0,0.9875289243277048,2
0,4,0.99875,0.9887625,3.0,0.997530487804878,4
0,21,0.9975304878048782,0.9875551829268294,3.0,0.9925,11
0,29,0.998780487804878,0.9887926829268293,3.0,0.998780487804878,19
0,12,0.99875,0.9887625,3.0,0.9937789243277048,16
0,34,0.9874679487179489,0.9775932692307694,3.0,0.9913109756097562,4
0,33,0.9987179487179488,0.9887307692307693,3.0,0.9987179487179488,5
0,15,0.9975,0.9875250000000001,4.0,0.9938094121325828,8
0,26,0.9924327704815508,0.9825084427767352,3.0,0.9899937460913072,3
0,3,0.9987179487179488,0.9887307692307693,2.0,0.9987179487179488,14
