gen,usage
0,372.05078125
1,372.05078125
2,372.05078125
3,372.05078125
4,372.05078125
5,372.05078125
6,372.05078125
7,372.05078125
8,372.05078125
9,372.05078125
10,372.0546875
11,372.0546875
12,372.05859375
13,372.06640625
14,372.06640625
15,372.06640625
16,372.06640625
17,372.06640625
18,372.06640625
19,372.06640625
