gen,usage
0,400.65625
1,400.65625
2,400.65625
3,400.65625
4,400.65625
5,400.65625
6,400.65625
7,400.65625
8,400.65625
9,400.65625
10,400.65625
11,400.65625
12,400.65625
13,400.65625
14,400.65625
15,400.65625
16,400.65625
17,400.65625
18,400.65625
19,400.65625
