gen,time
0,68.36120176315308
1,66.03593707084656
2,176.27555966377258
3,187.71756172180176
4,266.4602892398834
5,207.0453701019287
6,239.2461154460907
7,221.10896015167236
8,312.2791292667389
9,294.0633771419525
10,230.68034601211548
11,223.03649950027466
12,210.29448533058167
13,276.92398023605347
14,263.56819105148315
15,222.29413032531738
16,760.817113161087
17,289.01326060295105
18,222.64140248298645
19,202.25943660736084
