gen,time
0,62.275214433670044
1,68.88489437103271
2,173.8665702342987
3,200.49663090705872
4,362.9149203300476
5,352.52807116508484
6,301.372145652771
7,268.24202060699463
8,322.7854206562042
9,299.8761703968048
10,601.4933512210846
11,588.7805063724518
12,279.9398100376129
13,233.83532285690308
14,44.26659631729126
15,225.54688835144043
16,67.1416347026825
17,85.38346195220947
18,73.4297227859497
19,83.61236214637756
