gen,usage
0,443.0234375
1,443.0234375
2,443.0234375
3,443.0234375
4,443.02734375
5,443.02734375
6,443.02734375
7,443.02734375
8,443.02734375
9,443.02734375
10,443.02734375
11,457.05078125
12,457.05078125
13,457.05078125
14,457.05078125
15,457.05078125
16,457.05078125
17,457.05078125
18,457.05078125
19,457.05078125
